FF,stat,n,mle,stderr,mean,low,high,group
Null 4-mer AAQAA3-2 + OPC3,RMSE,997,0.3787913482574533,0.01683362919229049,0.38649324300431687,0.35532289855826804,0.4204972302453309,All
Null 4-mer AAQAA3-2 + OPC3,MUE,997,0.2548277041198365,0.009061013468219942,0.26336719350232657,0.24621793789331853,0.28173400724955666,All
Null 4-mer AAQAA3-2 + OPC3,MSE,997,0.09162884296550135,0.011946572249540077,0.09176060791537448,0.06865317514960845,0.11525551468775568,All
Null 4-mer AAQAA3-2 + OPC3,R2,997,0.8401672413172194,0.018789601251073155,0.8323315588879165,0.791784951716057,0.8660433222741206,All
Null 4-mer AAQAA3-2 + OPC3,rho,997,0.9166063720688511,0.01044373164300466,0.9121031455289254,0.8896677527743103,0.9303391770084736,All
Null 4-mer AAQAA3-2 + OPC3,RMSE,15,0.39634200659532043,0.057209089280842895,0.4121741508349302,0.30493355286704704,0.5303012096544067,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,MUE,15,0.341286649565076,0.051791735381667973,0.3591367783403091,0.26075781903904477,0.46608747605190576,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,MSE,15,0.341286649565076,0.06113539476549663,0.3411616347466849,0.22478578126346316,0.461287804729828,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,R2,15,0.7671436977709336,0.11276478522875771,0.7153259883588512,0.4722112612218484,0.8978026078724872,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,rho,15,0.8758673973672805,0.07030162006994557,0.838319418298297,0.6667742768536051,0.9472362525483264,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,RMSE,12,0.0708715016542855,0.01638776022732969,0.08522331149412991,0.05543495626339789,0.11872709372983466,Acetal
Null 4-mer AAQAA3-2 + OPC3,MUE,12,0.06385218581317216,0.013471147151275597,0.07048552347583194,0.04724943874335408,0.10023750130686011,Acetal
Null 4-mer AAQAA3-2 + OPC3,MSE,12,0.020159649335806697,0.023749460273588194,0.020511744806354912,-0.026020188350007748,0.0665678442400995,Acetal
Null 4-mer AAQAA3-2 + OPC3,R2,12,0.907663192189226,0.10237165846426803,0.8404233823792754,0.5399757865522719,0.9531362922576683,Acetal
Null 4-mer AAQAA3-2 + OPC3,rho,12,0.952713593998336,0.05821304324950194,0.9163753417205743,0.7480463224107909,0.9790444261463385,Acetal
Null 4-mer AAQAA3-2 + OPC3,RMSE,345,0.3836373052600648,0.02426467175948472,0.3948145099689179,0.3496984480765828,0.44249579888435514,Alcohol
Null 4-mer AAQAA3-2 + OPC3,MUE,345,0.250425524664713,0.015725852877537257,0.265754571605111,0.2348687583464917,0.2965371466933946,Alcohol
Null 4-mer AAQAA3-2 + OPC3,MSE,345,0.09991828126342055,0.019277903008633114,0.09782360337412625,0.060503587160850456,0.13667912880472033,Alcohol
Null 4-mer AAQAA3-2 + OPC3,R2,345,0.8639402756336746,0.020282773836826067,0.8542883666290281,0.8126098091295272,0.8906896518983388,Alcohol
Null 4-mer AAQAA3-2 + OPC3,rho,345,0.9294838759406614,0.010792015443823633,0.9239566878929811,0.9019292647533337,0.9426050519251947,Alcohol
Null 4-mer AAQAA3-2 + OPC3,RMSE,186,0.32267619102370715,0.03765383514706555,0.32588176624003323,0.25787749141448624,0.4016069762959508,Alkane
Null 4-mer AAQAA3-2 + OPC3,MUE,186,0.21248658025919978,0.018188879994944465,0.22446966011879838,0.19058943256922697,0.2621628020135187,Alkane
Null 4-mer AAQAA3-2 + OPC3,MSE,186,0.11353315611873538,0.02239916217741795,0.11393356219735241,0.0707375670538245,0.15564698419466239,Alkane
Null 4-mer AAQAA3-2 + OPC3,R2,186,0.7027198653774201,0.08057807761331451,0.69296209634035,0.5353870156833229,0.8339012203712616,Alkane
Null 4-mer AAQAA3-2 + OPC3,rho,186,0.8382838811389735,0.0493149579518198,0.8334974516556697,0.7205999101055061,0.9212871922101153,Alkane
Null 4-mer AAQAA3-2 + OPC3,RMSE,120,0.23030221223914643,0.016177195873376037,0.23571453103264003,0.20440468296411748,0.2699524606815339,Alkyl Bromide
Null 4-mer AAQAA3-2 + OPC3,MUE,120,0.17599195129501272,0.013646238282336298,0.18209173755864946,0.15541736358084648,0.20922892925921374,Alkyl Bromide
Null 4-mer AAQAA3-2 + OPC3,MSE,120,-0.13082686287986478,0.017774722229409456,-0.13045422550214944,-0.16342354981661072,-0.0957825229127087,Alkyl Bromide
Null 4-mer AAQAA3-2 + OPC3,R2,120,0.8846615211441627,0.020256278429825973,0.8721873551594224,0.8298884994820044,0.9075848297902401,Alkyl Bromide
Null 4-mer AAQAA3-2 + OPC3,rho,120,0.9405644694246973,0.010897641020531246,0.9342425580072211,0.9115348803039902,0.9533535127419746,Alkyl Bromide
Null 4-mer AAQAA3-2 + OPC3,RMSE,171,0.36300090531018675,0.022615851597516702,0.36602733741555993,0.32352841593728854,0.4135094571348261,Alkyl Chloride
Null 4-mer AAQAA3-2 + OPC3,MUE,171,0.2926683571886178,0.016756167698736904,0.29596812183197374,0.2641565222883247,0.3300046998950042,Alkyl Chloride
Null 4-mer AAQAA3-2 + OPC3,MSE,171,0.2824185653902407,0.01802645408724804,0.28239903061784216,0.24879831088438176,0.3198632693876529,Alkyl Chloride
Null 4-mer AAQAA3-2 + OPC3,R2,171,0.697041021398038,0.04806298157334248,0.6860048796365267,0.5812163889698869,0.7732344107780017,Alkyl Chloride
Null 4-mer AAQAA3-2 + OPC3,rho,171,0.8348898259040153,0.028389261189305195,0.8298650997483329,0.7690426751300354,0.8795682850458538,Alkyl Chloride
Null 4-mer AAQAA3-2 + OPC3,RMSE,18,0.7519090773145051,0.16053992887254726,0.7434058003813555,0.39930043585808217,1.030538909103712,Alkyl Fluoride
Null 4-mer AAQAA3-2 + OPC3,MUE,18,0.5458435419047035,0.12471188449023603,0.5476723185722213,0.325494714672953,0.8015473865369414,Alkyl Fluoride
Null 4-mer AAQAA3-2 + OPC3,MSE,18,-0.18576311868076148,0.1693463452078637,-0.17611125109650033,-0.5049940647594602,0.13347861257648896,Alkyl Fluoride
Null 4-mer AAQAA3-2 + OPC3,R2,18,0.19373410955917916,0.13890909709255925,0.2102544074307098,0.004797129883464119,0.5274334052071138,Alkyl Fluoride
Null 4-mer AAQAA3-2 + OPC3,rho,18,-0.44015237084352893,0.1763049759224076,-0.42439288461571595,-0.7394964594142363,-0.04191713711082034,Alkyl Fluoride
Null 4-mer AAQAA3-2 + OPC3,RMSE,18,0.11434176095375755,0.02945847617332757,0.1538090405653096,0.10372785943339854,0.22216340206930424,Alkylarylether
Null 4-mer AAQAA3-2 + OPC3,MUE,18,0.09833213775593308,0.023354468540870102,0.1238638878673407,0.08170176961428616,0.17239975609983615,Alkylarylether
Null 4-mer AAQAA3-2 + OPC3,MSE,18,-0.0952311016530401,0.029239726916798336,-0.09437884590856484,-0.15038809906677975,-0.03566786116554357,Alkylarylether
Null 4-mer AAQAA3-2 + OPC3,R2,18,0.9380265346814877,0.13058653490879799,0.7649269410005205,0.4211861772871559,0.9259956401788889,Alkylarylether
