FF_ref,stat_ref,n_ref,mle_ref,stderr_ref,mean_ref,low_ref,high_ref,group,FF_tgt,stat_tgt,n_tgt,mle_tgt,stderr_tgt,mean_tgt,low_tgt,high_tgt,mle_diff,Change
Sage 2.2.1 + ELF10,RMSE,206,0.7449301846702465,0.0608218688054296,0.8057459022438918,0.6887244531197997,0.9328811355362592,n7,v3-k100,RMSE,206,1.012013684844417,0.0644979019010219,1.0542170379746436,0.9339541349051244,1.1829704858279035,0.2670835001741705,Worsened
Sage 2.2.1 + ELF10,RMSE,203,0.7352887751223293,0.0600784393536964,0.7943503393180383,0.6789179967800433,0.9145101289234608,t44,v3-k100,RMSE,203,1.0128258600094036,0.0661998248863357,1.0539143518920957,0.932293926657084,1.1943393754316274,0.2775370848870743,Worsened
Sage 2.2.1 + ELF10,RMSE,203,0.7352887751223293,0.057411323535334,0.7941057346775415,0.677297932975491,0.9091072124488072,b5,v3-k100,RMSE,203,1.0128258600094036,0.0672822247544368,1.054528149411024,0.9214873182161432,1.1918350647337392,0.2775370848870743,Worsened
Sage 2.2.1 + ELF10,RMSE,53,0.3965672102635902,0.0524282516852987,0.4992557248255368,0.4015074217533689,0.6076277880704277,Ketone,v3-k100,RMSE,53,0.7456544972567161,0.0786192356783773,0.7999338146357509,0.6482761655166913,0.9542636752682984,0.34908728699312586,Worsened
