,FF,stat,n,mle,stderr,mean,low,high,group
17,Sage 2.1.0,MSE,27,0.002639622962842563,0.004095167409171887,0.0024701974193124584,-0.005688965130420712,0.010126590961748316,Carboxylic Acid Derivative
18,Sage 2.1.0,R2,27,0.9310103794252665,0.030806059879882185,0.928898857041389,0.8520993428775886,0.972959043323532,Carboxylic Acid Derivative
19,Sage 2.1.0,rho,27,0.9648887912216966,0.018946335649601822,0.9627641547683303,0.9230910192746735,0.9863411661833876,Carboxylic Acid Derivative
20,Sage 2.2.1,RMSE,27,0.020355259231586854,0.0033272561137186354,0.0201177802358145,0.013554617258017897,0.026594257298074048,Carboxylic Acid Derivative
21,Sage 2.2.1,MUE,27,0.014546112534786569,0.0027141067954683886,0.014811324657320725,0.009882185280005359,0.02026101070064232,Carboxylic Acid Derivative
22,Sage 2.2.1,MSE,27,-0.00431180849564768,0.003838713549338616,-0.004533941935441677,-0.012507851425175676,0.0026107459397722893,Carboxylic Acid Derivative
23,Sage 2.2.1,R2,27,0.939184361783024,0.02626885870075301,0.9370771739580263,0.874976994523382,0.9754781315254232,Carboxylic Acid Derivative
24,Sage 2.2.1,rho,27,0.9691152469046314,0.012834544674420285,0.9686796071027024,0.9387686773150664,0.9875847270707705,Carboxylic Acid Derivative
25,Sage 2.2.1 + AshGC,RMSE,27,0.01993876207747652,0.0033271696758966967,0.01989480887941941,0.01321091260301436,0.02649337789429631,Carboxylic Acid Derivative
26,Sage 2.2.1 + AshGC,MUE,27,0.014302296743841869,0.0027444747570690223,0.014697790330995173,0.009568543102565472,0.01995380125331166,Carboxylic Acid Derivative
27,Sage 2.2.1 + AshGC,MSE,27,-0.004687786669266465,0.003916084182524712,-0.0047407504360287775,-0.012141177681916644,0.002701469613838083,Carboxylic Acid Derivative
28,Sage 2.2.1 + AshGC,R2,27,0.9423234975504936,0.02864829537456927,0.940619873646314,0.8835894194523214,0.9754478289838816,Carboxylic Acid Derivative
29,Sage 2.2.1 + AshGC,rho,27,0.9707334843047773,0.012796640545368426,0.970379901280321,0.9413741599574217,0.9890254946566508,Carboxylic Acid Derivative
30,Sage 2.3.0rc1,RMSE,27,0.01819588912747013,0.0031399242646021823,0.018124203590166466,0.011593264084013467,0.024200489100153932,Carboxylic Acid Derivative
31,Sage 2.3.0rc1,MUE,27,0.012722234915896026,0.002540282509281521,0.013059696808727005,0.008218980727274273,0.018123021068987933,Carboxylic Acid Derivative
32,Sage 2.3.0rc1,MSE,27,-0.0032043697180213844,0.0033576786210349845,-0.003213442642404366,-0.009803586254891113,0.003328764423357611,Carboxylic Acid Derivative
33,Sage 2.3.0rc1,R2,27,0.9507205260385163,0.02294889585790201,0.9498296696370478,0.8987393481371465,0.9830006331273875,Carboxylic Acid Derivative
34,Sage 2.3.0rc1,rho,27,0.9750489864814568,0.01128912020880396,0.9748282022272847,0.9486599688998544,0.9919775716944002,Carboxylic Acid Derivative
35,smee-v2,RMSE,27,0.019150403674929265,0.002689959693814856,0.019176060591373452,0.013938727432614113,0.024537754764743167,Carboxylic Acid Derivative
36,smee-v2,MUE,27,0.014894961070801871,0.0023360695963156653,0.014865723596479096,0.010713509293132487,0.019695772566219457,Carboxylic Acid Derivative
37,smee-v2,MSE,27,0.00532604468993481,0.003534751121499885,0.0053598337998433205,-0.001365647627418112,0.012559000704456489,Carboxylic Acid Derivative
38,smee-v2,R2,27,0.947952381466509,0.02519055990797564,0.9462035338699796,0.8872768660848457,0.9811380801160073,Carboxylic Acid Derivative
39,smee-v2,rho,27,0.9736284617175636,0.013407802737533846,0.9722358160877811,0.9394845762000441,0.9897128349140168,Carboxylic Acid Derivative
40,v0-k20,RMSE,27,0.01906077989081468,0.0034974264610963895,0.01899986228021953,0.012131396439561364,0.02599769748575999,Carboxylic Acid Derivative
41,v0-k20,MUE,27,0.01310706704102009,0.002607149430229657,0.013381855353639735,0.008746689376831186,0.018819312461986894,Carboxylic Acid Derivative
42,v0-k20,MSE,27,-0.002281207495168802,0.0037164291450116037,-0.00245675393965412,-0.009833150440137566,0.00513181503225412,Carboxylic Acid Derivative
43,v0-k20,R2,27,0.9455019780839259,0.02403734416190193,0.9442996537227054,0.8857306714022052,0.9780697429990064,Carboxylic Acid Derivative
44,v0-k20,rho,27,0.9723692601496232,0.013146557921830754,0.9712694746081778,0.9406883253739703,0.9894351242510797,Carboxylic Acid Derivative
45,v1-k100,RMSE,27,0.02178481239898889,0.002738957865711107,0.021823554673872942,0.01676371449748987,0.027446905617842413,Carboxylic Acid Derivative
46,v1-k100,MUE,27,0.017176051506147004,0.0025575724716543,0.01699224732036891,0.012322147941762986,0.022698116592074286,Carboxylic Acid Derivative
47,v1-k100,MSE,27,0.00697648386685955,0.004087864493952486,0.00697142084206407,-0.0008754011984279654,0.014946071490558707,Carboxylic Acid Derivative
48,v1-k100,R2,27,0.9344566637918801,0.02803801383708989,0.9341956869977059,0.8725925940767868,0.975377451676882,Carboxylic Acid Derivative
49,v1-k100,rho,27,0.9666729869981266,0.01431947766188661,0.9663669900652223,0.9325932790313027,0.987501541287118,Carboxylic Acid Derivative
50,v3-k100,RMSE,27,0.017722379785382495,0.0030126478018201457,0.017656463276626774,0.01163933243600354,0.023216816850773137,Carboxylic Acid Derivative
51,v3-k100,MUE,27,0.01323380535125082,0.002269732591541322,0.01324388043609085,0.009100103773994025,0.01813048920936961,Carboxylic Acid Derivative
52,v3-k100,MSE,27,0.0022471696756177855,0.003378048300603189,0.002164367749795146,-0.004490962206719954,0.008555186765726678,Carboxylic Acid Derivative
53,v3-k100,R2,27,0.9529072216102679,0.021076778896940856,0.9519223292030572,0.9048729429759803,0.9853315073464416,Carboxylic Acid Derivative
54,v3-k100,rho,27,0.9761696684543462,0.010607535114900321,0.975904440593381,0.9519012445848359,0.9923587057729255,Carboxylic Acid Derivative
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,22,0.011572199426196117,0.0019517712229916613,0.011545800767888607,0.007810358079858437,0.01531232899362126,Carboxylic Acid Ester
1,Null 4-mer AAQAA3-2 + OPC3,MUE,22,0.00864296058835995,0.001600944003412213,0.008954672374550299,0.006099323568926335,0.012584523512397765,Carboxylic Acid Ester
2,Null 4-mer AAQAA3-2 + OPC3,MSE,22,0.0024378742339662167,0.002464153369514903,0.0024501534822196865,-0.0023357559207980087,0.007216037204781342,Carboxylic Acid Ester
3,Null 4-mer AAQAA3-2 + OPC3,R2,22,0.9774023615691873,0.010197745910782414,0.9768526115151578,0.956816995066548,0.9914733458613397,Carboxylic Acid Ester
4,Null 4-mer AAQAA3-2 + OPC3,rho,22,0.9886366175542901,0.0058002775966862945,0.9880188111120872,0.9766560442142688,0.9955949492965206,Carboxylic Acid Ester
5,Null AAQAA3-3 + OPC3,RMSE,22,0.011823116997021649,0.0019514222437125542,0.01194622889971035,0.008064300543822192,0.01574263441675677,Carboxylic Acid Ester
6,Null AAQAA3-3 + OPC3,MUE,22,0.008912027977026367,0.0016374749371531687,0.009321499095473966,0.006311690630923391,0.013034789336930324,Carboxylic Acid Ester
7,Null AAQAA3-3 + OPC3,MSE,22,0.0017060792127459791,0.0024661808190901725,0.0016233338078982282,-0.002993969194756035,0.006350593034715832,Carboxylic Acid Ester
8,Null AAQAA3-3 + OPC3,R2,22,0.9756465479682235,0.011599795368969261,0.9746375344110539,0.950315118568809,0.9895098526791568,Carboxylic Acid Ester
9,Null AAQAA3-3 + OPC3,rho,22,0.9877482209390323,0.007220738094882356,0.9871202750788748,0.9734704047709266,0.995067594357002,Carboxylic Acid Ester
10,Sage 2.0.0,RMSE,22,0.018856058671868528,0.004409253946675756,0.018412768088196,0.009711436013311724,0.0267605103854896,Carboxylic Acid Ester
11,Sage 2.0.0,MUE,22,0.011726891561003412,0.0032459230171888137,0.012032570640538778,0.006262971713632154,0.01909230647830824,Carboxylic Acid Ester
12,Sage 2.0.0,MSE,22,0.008230299379168598,0.00366113672406057,0.008135232460807827,0.001357395647343758,0.01571957977654681,Carboxylic Acid Ester
13,Sage 2.0.0,R2,22,0.9487632698019403,0.02917855218784334,0.9457290250882947,0.8786630304396381,0.9903502254200441,Carboxylic Acid Ester
14,Sage 2.0.0,rho,22,0.9740447986627416,0.014171332185792182,0.9734485391269032,0.9415389499844916,0.9945456929126595,Carboxylic Acid Ester
15,Sage 2.1.0,RMSE,22,0.015201300922512912,0.00279403259938666,0.015102147525246332,0.009756128452730727,0.020488045618931996,Carboxylic Acid Ester
16,Sage 2.1.0,MUE,22,0.011113421294196372,0.0022291212990373393,0.011138386657109804,0.007246340754233183,0.015779545750120857,Carboxylic Acid Ester
17,Sage 2.1.0,MSE,22,0.008467702482421645,0.0027425195958974812,0.008405077659160196,0.0031724729863024507,0.013955279677756898,Carboxylic Acid Ester
18,Sage 2.1.0,R2,22,0.9715813137288104,0.013234336528835617,0.9708380574243897,0.9386244056137298,0.9907731808245743,Carboxylic Acid Ester
19,Sage 2.1.0,rho,22,0.9856882436799226,0.007146830686385755,0.9849833181174694,0.967282087473652,0.9949765198907075,Carboxylic Acid Ester
20,Sage 2.2.1,RMSE,22,0.01231346508914137,0.0021031731140943644,0.012221868378303424,0.008305113409033995,0.016257601128851957,Carboxylic Acid Ester
21,Sage 2.2.1,MUE,22,0.009127952298957772,0.0017506564859902987,0.009568894359787857,0.006377632380120482,0.013019145572891976,Carboxylic Acid Ester
22,Sage 2.2.1,MSE,22,0.00041694171123954094,0.0026630765113278077,0.0004919105716141975,-0.0046740821258180265,0.005770285353740876,Carboxylic Acid Ester
23,Sage 2.2.1,R2,22,0.9730983700770236,0.014179387155823278,0.9719995111782074,0.9384983090592913,0.9901435147303592,Carboxylic Acid Ester
24,Sage 2.2.1,rho,22,0.9864574851847508,0.007116844948457332,0.9856738341229727,0.9700397791809026,0.994968466923737,Carboxylic Acid Ester
25,Sage 2.2.1 + AshGC,RMSE,22,0.011985579697826333,0.0020071075252592113,0.012098928792475734,0.008102365479047703,0.016195547093410367,Carboxylic Acid Ester
26,Sage 2.2.1 + AshGC,MUE,22,0.008967146730097216,0.0016471945326168571,0.00939065334443944,0.006290881865509846,0.012697435734118296,Carboxylic Acid Ester
27,Sage 2.2.1 + AshGC,MSE,22,7.310280807653158e-05,0.0025814503132980705,0.00013984721026654204,-0.004812313421583795,0.005349646247582814,Carboxylic Acid Ester
28,Sage 2.2.1 + AshGC,R2,22,0.9745648795597087,0.012221031694776932,0.9734883034690529,0.9444588526342859,0.9913474996721042,Carboxylic Acid Ester
29,Sage 2.2.1 + AshGC,rho,22,0.9872005265191609,0.008365489055242844,0.985948350328789,0.9706765512215851,0.9956399362033594,Carboxylic Acid Ester
30,Sage 2.3.0rc1,RMSE,22,0.010161759124688394,0.0018554056211858095,0.010326392959431052,0.006830909780846517,0.014087342041007733,Carboxylic Acid Ester
31,Sage 2.3.0rc1,MUE,22,0.00753297357691729,0.0014411479204104937,0.00800264489077394,0.0052246930122519545,0.011047308876048616,Carboxylic Acid Ester
32,Sage 2.3.0rc1,MSE,22,0.0006199818546347536,0.00216211705547982,0.0006079831263692909,-0.0037678254689223227,0.004886360242858475,Carboxylic Acid Ester
33,Sage 2.3.0rc1,R2,22,0.9825068453895803,0.009308459020370573,0.9815638107903351,0.9612381504579643,0.9929524304567472,Carboxylic Acid Ester
34,Sage 2.3.0rc1,rho,22,0.9912148331162021,0.004347186697688423,0.9908281004979301,0.980585580442441,0.9962479956559541,Carboxylic Acid Ester
35,smee-v2,RMSE,22,0.014994353361290015,0.0024084253847161644,0.01493956179371008,0.010154452516811517,0.01969506423248603,Carboxylic Acid Ester
36,smee-v2,MUE,22,0.011652536615489312,0.002054876054703352,0.011747614325027836,0.008138564453156331,0.015876998431079783,Carboxylic Acid Ester
37,smee-v2,MSE,22,0.009491999467521288,0.0025504274678094384,0.00935663464586587,0.004479925231098959,0.01429094059220003,Carboxylic Acid Ester
38,smee-v2,R2,22,0.9760250836559176,0.013749413612411278,0.9746722069731811,0.9476667867192824,0.9907909985834165,Carboxylic Acid Ester
39,smee-v2,rho,22,0.987939817830984,0.0050828002647364656,0.9878223664869136,0.9755471760452769,0.9952995083717551,Carboxylic Acid Ester
40,v0-k20,RMSE,22,0.011032470326196305,0.0018550938186910314,0.011121048666360775,0.007469144808652364,0.014619698585278326,Carboxylic Acid Ester
41,v0-k20,MUE,22,0.007931417710895753,0.0015934779465830605,0.008446377728672278,0.005504937870498616,0.011853402818136915,Carboxylic Acid Ester
42,v0-k20,MSE,22,0.0026701749976689223,0.0022068090372245478,0.0026235675325386775,-0.001539310246595573,0.007003398311853936,Carboxylic Acid Ester
43,v0-k20,R2,22,0.9800703130359378,0.013609810495414683,0.9775537474993122,0.9481568985143889,0.9922509346124739,Carboxylic Acid Ester
44,v0-k20,rho,22,0.9899850064702689,0.00671328892698131,0.9889273917060325,0.9763691817975214,0.9959135008979804,Carboxylic Acid Ester
45,v1-k100,RMSE,22,0.017060000339984664,0.002713700744321327,0.016933030010885468,0.011806898135237588,0.022267673695800305,Carboxylic Acid Ester
46,v1-k100,MUE,22,0.013420280261955414,0.0022614157209022985,0.013487950338889752,0.009417968008336346,0.01851904835585928,Carboxylic Acid Ester
47,v1-k100,MSE,22,0.012622475893135593,0.0024987933541356527,0.012615140360786285,0.007924877353137834,0.017860007370139742,Carboxylic Acid Ester
48,v1-k100,R2,22,0.9766868319974836,0.011624988875269611,0.9757342362733968,0.9478014057680142,0.9915872473758061,Carboxylic Acid Ester
49,v1-k100,rho,22,0.9882746743681554,0.006049460693281954,0.9876671391745244,0.9739754577138028,0.995923505940904,Carboxylic Acid Ester
50,v3-k100,RMSE,22,0.010950066934851777,0.0014910329509108026,0.011087282112654154,0.008068799492838428,0.013974436474370912,Carboxylic Acid Ester
51,v3-k100,MUE,22,0.008972999819769623,0.001341456696972727,0.009128148467254049,0.0065502054051599515,0.011661152479675667,Carboxylic Acid Ester
52,v3-k100,MSE,22,0.00662707771160844,0.0019312359195516845,0.006546240188295629,0.0027495393512809063,0.010145383128925349,Carboxylic Acid Ester
53,v3-k100,R2,22,0.9869627684725417,0.009662760780979489,0.9861417732234029,0.9725238185056118,0.9944217311694417,Carboxylic Acid Ester
54,v3-k100,rho,22,0.9934599984259769,0.004597485613791848,0.9928847680885007,0.9850927945243267,0.9971586690754922,Carboxylic Acid Ester
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,17,0.01701137709512929,0.003926330626815522,0.01665646808768443,0.009111563630501706,0.024138009035269737,Dialkylether
1,Null 4-mer AAQAA3-2 + OPC3,MUE,17,0.012456241004945598,0.0028425455753427952,0.01242450210908516,0.007771203140981244,0.018648892270194402,Dialkylether
2,Null 4-mer AAQAA3-2 + OPC3,MSE,17,0.005981727040653179,0.003899227508830161,0.005971426478158389,-0.0016212420605329805,0.014099151985836875,Dialkylether
3,Null 4-mer AAQAA3-2 + OPC3,R2,17,0.9834831186565277,0.010096003768197024,0.982365768607584,0.9588316603530324,0.9960842360326749,Dialkylether
4,Null 4-mer AAQAA3-2 + OPC3,rho,17,0.991707173845449,0.005051080993763819,0.9909270286321102,0.9787996683755463,0.9976129201926006,Dialkylether
5,Null AAQAA3-3 + OPC3,RMSE,17,0.016468514560622195,0.0031255434379370305,0.016124345851974455,0.0101895565833597,0.02254382496319751,Dialkylether
6,Null AAQAA3-3 + OPC3,MUE,17,0.012782610692319948,0.0024115713532721914,0.012958911836696575,0.00839208645882156,0.018141365637087244,Dialkylether
7,Null AAQAA3-3 + OPC3,MSE,17,0.0033498131765173846,0.003840980123383331,0.00330090294460553,-0.0038171403869011354,0.010847089684108538,Dialkylether
8,Null AAQAA3-3 + OPC3,R2,17,0.9823633609462097,0.00947912842352338,0.9814349191249256,0.9597558043894278,0.9948730347769158,Dialkylether
9,Null AAQAA3-3 + OPC3,rho,17,0.991142452398347,0.0047912842729541105,0.990506575261525,0.9779677382232816,0.9972137854125148,Dialkylether
10,Sage 2.0.0,RMSE,17,0.017835147563447597,0.0038440012276623886,0.017564160548129506,0.010231495794899348,0.025070608454561823,Dialkylether
11,Sage 2.0.0,MUE,17,0.01298076222983082,0.0028674953028333303,0.012878499301871158,0.00787192621376204,0.01900357924247384,Dialkylether
12,Sage 2.0.0,MSE,17,0.009940225186008338,0.0034669718323310094,0.010003746131864052,0.0036609960246592695,0.017422746858317833,Dialkylether
13,Sage 2.0.0,R2,17,0.9854872025902842,0.008636828950278355,0.9844769401710901,0.9628498842903171,0.9964320897981953,Dialkylether
14,Sage 2.0.0,rho,17,0.9927170808393921,0.004255844393160562,0.9922060499600396,0.9819975208248128,0.998222764446609,Dialkylether
15,Sage 2.1.0,RMSE,17,0.018818193534329217,0.0038610229105074255,0.01851864365234809,0.011173669238441031,0.026260407569333576,Dialkylether
16,Sage 2.1.0,MUE,17,0.014392323378432914,0.0029132444893276133,0.014461464584109579,0.009170368936277285,0.02093740293016227,Dialkylether
17,Sage 2.1.0,MSE,17,0.011689147410916508,0.0035525357847972375,0.011613165378794503,0.004943071506830867,0.018765159948464696,Dialkylether
18,Sage 2.1.0,R2,17,0.9861717306854354,0.007815506414013712,0.9853428618780765,0.9656508509165441,0.996436308709448,Dialkylether
19,Sage 2.1.0,rho,17,0.9930617960053821,0.003940535030704713,0.9926300026084518,0.9831428780279277,0.9983854469185678,Dialkylether
20,Sage 2.2.1,RMSE,17,0.014243934716467106,0.00307367761460258,0.014091299368703738,0.008031727964099235,0.020181682970380775,Dialkylether
21,Sage 2.2.1,MUE,17,0.010432248867992433,0.002365551450911876,0.010558687043585063,0.006380184274040164,0.015380655155668835,Dialkylether
22,Sage 2.2.1,MSE,17,0.0032557892356235426,0.003401065791146749,0.0031698829746244447,-0.0029203127739294305,0.01004335076536577,Dialkylether
23,Sage 2.2.1,R2,17,0.9873885989808847,0.007293592084760479,0.9866752733799038,0.968876771250977,0.9967630691098953,Dialkylether
24,Sage 2.2.1,rho,17,0.9936742922008625,0.0036083575739344854,0.9932762151823817,0.9845293911940504,0.9982374840034174,Dialkylether
25,Sage 2.2.1 + AshGC,RMSE,17,0.014945244514561945,0.003246551492769927,0.014833650693788655,0.008456520121077851,0.021249067700840056,Dialkylether
26,Sage 2.2.1 + AshGC,MUE,17,0.01112670126791796,0.002428681966369063,0.011220016159104059,0.00682642440470558,0.016313847515033206,Dialkylether
27,Sage 2.2.1 + AshGC,MSE,17,0.0023965226165600733,0.00358774274776433,0.0022877902345307993,-0.004335468636813026,0.009760192704346457,Dialkylether
28,Sage 2.2.1 + AshGC,R2,17,0.9854810215498451,0.008277297324936083,0.9841358954971515,0.9647305198567845,0.9958569689746565,Dialkylether
29,Sage 2.2.1 + AshGC,rho,17,0.9927139676411554,0.004060133123420608,0.992207595282056,0.9826112054975884,0.9979032657519488,Dialkylether
30,Sage 2.3.0rc1,RMSE,17,0.017798907780399546,0.003585929758055784,0.017483655815417522,0.010449651384252842,0.024031381951031883,Dialkylether
31,Sage 2.3.0rc1,MUE,17,0.013273532524552068,0.0028124830958602665,0.013354306786912011,0.008192789239842242,0.01922137418528184,Dialkylether
32,Sage 2.3.0rc1,MSE,17,0.009951361920540984,0.0037270993533740967,0.01006674590977638,0.003029115161238696,0.017435934662933576,Dialkylether
33,Sage 2.3.0rc1,R2,17,0.9869725789943616,0.007560124055005833,0.98579024465673,0.9672538389855135,0.9962998136009305,Dialkylether
34,Sage 2.3.0rc1,rho,17,0.9934649359662179,0.004226672859108911,0.9929112071399461,0.982292569770801,0.9982946827931507,Dialkylether
35,smee-v2,RMSE,17,0.022877935662071778,0.005018555777067311,0.02229116466440553,0.011896830634600552,0.031977248827319116,Dialkylether
36,smee-v2,MUE,17,0.0165160320464262,0.003905152856195745,0.016666242035261496,0.009844481831533688,0.02501787223749093,Dialkylether
37,smee-v2,MSE,17,0.015285415885454779,0.0040491144265372946,0.014985153720910596,0.007753813052471059,0.022928475025501143,Dialkylether
38,smee-v2,R2,17,0.9818094528334894,0.011077163669297363,0.9809368107785209,0.9545755326033883,0.9961812260031768,Dialkylether
39,smee-v2,rho,17,0.9908629838850018,0.005512793982925148,0.9900987569764584,0.9761635087193727,0.997904067659732,Dialkylether
40,v0-k20,RMSE,17,0.015671520004189993,0.003707711297912984,0.015509159037380992,0.008085130598674396,0.022554538338287553,Dialkylether
41,v0-k20,MUE,17,0.01102980583597544,0.002644203721465452,0.011054643769953153,0.0062201550424827515,0.01656142085919597,Dialkylether
42,v0-k20,MSE,17,0.00568886885581843,0.0036253800372522227,0.005680233109516087,-0.0008726722730605113,0.013340638629877359,Dialkylether
43,v0-k20,R2,17,0.986298689820748,0.00820657638338084,0.9850771484858328,0.9656645751868688,0.9969843648138697,Dialkylether
44,v0-k20,rho,17,0.9931257170271788,0.004383863778197359,0.9926551830643976,0.9824763183858882,0.9983299056373381,Dialkylether
45,v1-k100,RMSE,17,0.017981003253092556,0.004358678473005965,0.017349199545197622,0.007735253415680413,0.025213895989112074,Dialkylether
46,v1-k100,MUE,17,0.011327675246040262,0.003356574623597924,0.011352037934379864,0.005655646886128414,0.01873526073059113,Dialkylether
47,v1-k100,MSE,17,0.008502528837116507,0.00400801268569526,0.008590241833862656,0.0017060029902442337,0.016744606638825637,Dialkylether
48,v1-k100,R2,17,0.984949689900291,0.009321593537910143,0.9838660773356623,0.9639112458326629,0.9973308585841267,Dialkylether
49,v1-k100,rho,17,0.9924463158782397,0.004742275121794823,0.991816042893203,0.9807656481175995,0.9985770848573036,Dialkylether
50,v3-k100,RMSE,17,0.01708413304331044,0.00418363747671321,0.01669403940904508,0.007914091647577467,0.02467776395624068,Dialkylether
51,v3-k100,MUE,17,0.011318590625846966,0.003050597467859957,0.011358124671897701,0.005832769126085892,0.01778611393714069,Dialkylether
52,v3-k100,MSE,17,0.0066413480605261935,0.003738805055776544,0.006594236395452342,-0.00037221980952330177,0.014147608240108836,Dialkylether
53,v3-k100,R2,17,0.9840324097518602,0.009313100446823475,0.9830193117017504,0.9608998068619155,0.9962651293927133,Dialkylether
54,v3-k100,rho,17,0.9919840773681099,0.0048355892828229885,0.9914476036854791,0.9795833364033056,0.9982909161197673,Dialkylether
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,19,0.016283663525912918,0.0036568759327364076,0.016226250159012644,0.009053356637357603,0.023148823909520177,Ether
1,Null 4-mer AAQAA3-2 + OPC3,MUE,19,0.01189806048816845,0.0026746861548835182,0.012014388987253192,0.007781926773052146,0.01793986691792241,Ether
2,Null 4-mer AAQAA3-2 + OPC3,MSE,19,0.0045990688157883505,0.0036764392467747366,0.004464523610068822,-0.002579433532352746,0.012113571254265843,Ether
3,Null 4-mer AAQAA3-2 + OPC3,R2,19,0.9824736199742725,0.009966109712966154,0.9815950540606111,0.9570365301042374,0.9949559767013374,Ether
4,Null 4-mer AAQAA3-2 + OPC3,rho,19,0.9911980730279255,0.0049794201687464925,0.9906699665673138,0.9792818925345391,0.997941918381945,Ether
5,Null AAQAA3-3 + OPC3,RMSE,19,0.015947918666388998,0.0027894077734506597,0.015772568691088434,0.010351647276072963,0.021243232582057837,Ether
6,Null AAQAA3-3 + OPC3,MUE,19,0.012504107247935334,0.0022237252759711164,0.01274791079071236,0.008644915529958835,0.017535510717917292,Ether
7,Null AAQAA3-3 + OPC3,MSE,19,0.0019301667399717528,0.00367070032787458,0.0016754343283941137,-0.00530493321698304,0.009626506918930721,Ether
8,Null AAQAA3-3 + OPC3,R2,19,0.9814743355056479,0.009887120984252151,0.9805968051894295,0.9575782488960817,0.9941337134027095,Ether
9,Null AAQAA3-3 + OPC3,rho,19,0.9906938656848786,0.005213755775816455,0.99005808328128,0.9779081052400327,0.9969620342056307,Ether
10,Sage 2.0.0,RMSE,19,0.016927828307624862,0.0036708642147797147,0.016462579007173062,0.009123095890570724,0.02301398336468937,Ether
11,Sage 2.0.0,MUE,19,0.011943040392004872,0.0027938989552760926,0.011888290755644884,0.006903466010430581,0.017960033517668214,Ether
12,Sage 2.0.0,MSE,19,0.008583360058798251,0.003363814460485635,0.008603974195525516,0.0025222117990190084,0.015610283295113847,Ether
13,Sage 2.0.0,R2,19,0.9845116884007682,0.009389765567658704,0.983105439348868,0.9590204481695276,0.9960725792028283,Ether
14,Sage 2.0.0,rho,19,0.992225623737247,0.00442496864338601,0.9918930492779954,0.981704438610588,0.9980874268536476,Ether
15,Sage 2.1.0,RMSE,19,0.017912360670204068,0.0035868087073010844,0.01784395226468937,0.01115798984744723,0.02466163090724493,Ether
16,Sage 2.1.0,MUE,19,0.013443791725884736,0.0027118477566026784,0.013477358598974835,0.008643191788616266,0.019154959611145543,Ether
17,Sage 2.1.0,MSE,19,0.009892261085638432,0.0035388247807544336,0.009962560456140327,0.0031633515803799416,0.017598974653676745,Ether
18,Sage 2.1.0,R2,19,0.984122686732509,0.009009705359366092,0.9826555732534163,0.9619826081248257,0.9948644257131468,Ether
19,Sage 2.1.0,rho,19,0.9920295795653019,0.004842187724674254,0.9915794230679023,0.9786348316581588,0.9976342334310178,Ether
20,Sage 2.2.1,RMSE,19,0.014046721323290686,0.002798085474709421,0.013950578273318182,0.008916919014128343,0.019548980235798367,Ether
21,Sage 2.2.1,MUE,19,0.010582385473072494,0.0020918426995093393,0.01071074467885505,0.007101336210883655,0.015348028441240858,Ether
22,Sage 2.2.1,MSE,19,0.0016648065143733783,0.003102347804961441,0.0017117423779297878,-0.004066703970933292,0.008231584511252265,Ether
23,Sage 2.2.1,R2,19,0.9858746087388235,0.00841139891920375,0.9846236059581298,0.9650031589826714,0.9957657478359719,Ether
24,Sage 2.2.1,rho,19,0.9929121858144478,0.003919961826685701,0.9924508107875929,0.9831942042818158,0.9978767370749858,Ether
25,Sage 2.2.1 + AshGC,RMSE,19,0.01473172032599211,0.002997530411988137,0.01455122167083535,0.009186877656603915,0.020609774556079964,Ether
26,Sage 2.2.1 + AshGC,MUE,19,0.0112565354815505,0.002202762691983659,0.011397053591026484,0.007542357718786413,0.015880052165249868,Ether
27,Sage 2.2.1 + AshGC,MSE,19,0.0008431911519298435,0.0034087772345519286,0.0006112378693049394,-0.005344560827144296,0.007835846148920241,Ether
28,Sage 2.2.1 + AshGC,R2,19,0.9841448075903196,0.009235218475447907,0.9829789701573894,0.9594049120543162,0.9955854088414132,Ether
29,Sage 2.2.1 + AshGC,rho,19,0.9920407287961114,0.005349185127590054,0.9912003864145625,0.9788328180994998,0.9976006645171096,Ether
30,Sage 2.3.0rc1,RMSE,19,0.0168647623398898,0.0033363467641535933,0.016669270138397935,0.01012445410621141,0.023000498037843584,Ether
31,Sage 2.3.0rc1,MUE,19,0.01217264145743718,0.0027454548259240115,0.012158374622608409,0.007347284873739082,0.018023455027763674,Ether
32,Sage 2.3.0rc1,MSE,19,0.008785792238377388,0.003426027965085815,0.00877535023135069,0.002531125017225983,0.0158004560614297,Ether
33,Sage 2.3.0rc1,R2,19,0.9860817610711435,0.008064609635942672,0.9847151468076781,0.9647226050410868,0.9958159619231635,Ether
34,Sage 2.3.0rc1,rho,19,0.9930164958706094,0.0036462533138877833,0.9926003641250168,0.9838358116327138,0.9979616292443831,Ether
35,smee-v2,RMSE,19,0.02169120369901889,0.004849278057493604,0.021162757566458006,0.011517944584359653,0.030542220886825105,Ether
36,smee-v2,MUE,19,0.015144955904420793,0.0035999924464679366,0.015177921932337197,0.008639773372212311,0.022396869154204368,Ether
37,smee-v2,MSE,19,0.013987686731024783,0.003948971299681819,0.01389357134728185,0.006683400715222735,0.022406947730623794,Ether
38,smee-v2,R2,19,0.9808585994940181,0.011515307387909094,0.9797079726581228,0.9487225301396663,0.995804718944201,Ether
39,smee-v2,rho,19,0.9903830569501975,0.005708700919223433,0.9898463680761683,0.9763225207763448,0.997845260128556,Ether
40,v0-k20,RMSE,19,0.014915123270270962,0.003529226880041396,0.014588789234894628,0.007075062397050676,0.021249613292630955,Ether
