FF,stat,n,mle,stderr,mean,low,high,group
Null 4-mer AAQAA3-2 + OPC3,RMSE,1212,0.018854167443722564,0.0007273439087273013,0.01894847795575291,0.017579262279236663,0.020417966472383354,All
Null 4-mer AAQAA3-2 + OPC3,MUE,1212,0.013547300718483353,0.0003797473118150618,0.013615752067419475,0.012919782894472443,0.014375784523013288,All
Null 4-mer AAQAA3-2 + OPC3,MSE,1212,-0.004995582854878692,0.0005345323166165407,-0.00496569949385354,-0.006060251130661538,-0.003888918676277428,All
Null 4-mer AAQAA3-2 + OPC3,R2,1212,0.9938512633334647,0.000752661231660868,0.993703072379998,0.9921190892555123,0.9950768514904028,All
Null 4-mer AAQAA3-2 + OPC3,rho,1212,0.9969208912112649,0.00038643207383256916,0.9968568245445606,0.9960563512446099,0.9975337719133647,All
Null 4-mer AAQAA3-2 + OPC3,RMSE,12,0.03696844781863666,0.0054639822683218535,0.03650085938047142,0.025743001942682753,0.046108043994492004,"1,2 Aminoalcohol"
Null 4-mer AAQAA3-2 + OPC3,MUE,12,0.03154708297662406,0.005700143768852767,0.03183169559490613,0.020974980016530326,0.04295610953113644,"1,2 Aminoalcohol"
Null 4-mer AAQAA3-2 + OPC3,MSE,12,0.03154708297662406,0.005664828155137581,0.03144172052543219,0.020772993854308724,0.042878571203287176,"1,2 Aminoalcohol"
Null 4-mer AAQAA3-2 + OPC3,R2,12,0.8587470454898852,0.0705195636059758,0.8555332644852894,0.6881623522079149,0.9577567396831391,"1,2 Aminoalcohol"
Null 4-mer AAQAA3-2 + OPC3,rho,12,0.9266860555171232,0.03993396596890157,0.9232628828213986,0.8217799847356362,0.9819180196773577,"1,2 Aminoalcohol"
Null 4-mer AAQAA3-2 + OPC3,RMSE,15,0.006257305169638785,0.0015388104584928236,0.006373859836641855,0.0038952787927575365,0.009611496381855836,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,MUE,15,0.004838237604828747,0.0010724328071396905,0.0048789589105072105,0.0029048925205292786,0.00711907502462142,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,MSE,15,0.0035896936387187347,0.0013810630563723294,0.0035016189071023556,0.0007888465338650915,0.00638089267906361,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,R2,15,0.997391683955524,0.002173554564038958,0.9967692174281524,0.9919651935353859,0.9991541869939454,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,rho,15,0.9986949904528027,0.0009492893013804297,0.9984196386933855,0.9962045912621379,0.9995744328001164,"1,2 Diol"
Null 4-mer AAQAA3-2 + OPC3,RMSE,13,0.014371118174548645,0.0026875897499030626,0.014036142208600711,0.008888827211468922,0.019499141294057883,Acetal
