FF,stat,n,mle,stderr,mean,low,high,group
Sage 2.3.0rc1 + AshGC,RMSE,199,9.283696475652368,0.09209895336833268,9.284137253407321,9.100149335731988,9.467691709190383,All
Sage 2.3.0rc1 + AshGC,MUE,199,9.19580403285209,0.0955415170459128,9.199668840926206,9.010205131942028,9.386289140750995,All
Sage 2.3.0rc1 + AshGC,MSE,199,9.19580403285209,0.09512592375675671,9.197726359241729,9.008436136289097,9.3828705457693,All
Sage 2.3.0rc1 + AshGC,R2,199,0.3013462215508708,0.05403952693884252,0.29146922414714316,0.18693978987916215,0.3963353081030147,All
Sage 2.3.0rc1 + AshGC,rho,199,0.5489501084350661,0.05189921446810978,0.5364369861116896,0.435084926707747,0.6325850783138087,All
Sage 2.3.0rc1 + AshGC,RMSE,11,10.040709221565889,0.3001623650210472,10.0228168170308,9.456655036466284,10.598424018768624,Alcohol
Sage 2.3.0rc1 + AshGC,MUE,11,9.996344435689087,0.3100122511449495,9.995258629568259,9.39289526630256,10.612087741223512,Alcohol
Sage 2.3.0rc1 + AshGC,MSE,11,9.996344435689087,0.3005517817783994,9.994045658001511,9.42091310923222,10.581402460007887,Alcohol
Sage 2.3.0rc1 + AshGC,R2,11,0.17376574241582812,0.18245570774820605,0.19776147983845457,0.0002131577205616262,0.6666093498745925,Alcohol
Sage 2.3.0rc1 + AshGC,rho,11,0.41685218293278503,0.2666959757104229,0.3663695139313629,-0.22428512295988579,0.8065756510637085,Alcohol
Sage 2.3.0rc1 + AshGC,RMSE,107,8.730363713776438,0.11018633391407177,8.734981981649016,8.52517887404739,8.957390345198107,Alkylarylether
Sage 2.3.0rc1 + AshGC,MUE,107,8.65632181925635,0.10751775511145487,8.655962013731118,8.440020363219556,8.870414230923656,Alkylarylether
Sage 2.3.0rc1 + AshGC,MSE,107,8.65632181925635,0.1123479484517754,8.652293072178294,8.436845115540951,8.868885541881827,Alkylarylether
Sage 2.3.0rc1 + AshGC,R2,107,0.4498173784424497,0.06897430259945207,0.43605671324494966,0.2958134511506001,0.5668017332499218,Alkylarylether
Sage 2.3.0rc1 + AshGC,rho,107,0.6706842613648016,0.05653260600247464,0.658597702895961,0.5280796021242289,0.7548017971120725,Alkylarylether
Sage 2.3.0rc1 + AshGC,RMSE,98,9.623287891880546,0.1305313845322934,9.629451274141339,9.37298903465563,9.893253101161608,Amine
Sage 2.3.0rc1 + AshGC,MUE,98,9.53405682277891,0.1362761233570722,9.534011550973903,9.27550103120959,9.80851527575079,Amine
Sage 2.3.0rc1 + AshGC,MSE,98,9.53405682277891,0.13641548188187802,9.531885247259776,9.266558580156717,9.801477299856915,Amine
Sage 2.3.0rc1 + AshGC,R2,98,0.24161071668624898,0.07260903858726563,0.2354254483882646,0.10779253380256675,0.3898234264938218,Amine
Sage 2.3.0rc1 + AshGC,rho,98,0.4915391303713765,0.08080416510628319,0.48233289082732,0.3129325166491629,0.6249357375503224,Amine
Sage 2.3.0rc1 + AshGC,RMSE,65,8.493791597774365,0.15675219888738487,8.491034526892115,8.162877848404367,8.807853143921912,Anion
Sage 2.3.0rc1 + AshGC,MUE,65,8.411230769536399,0.14838294857360812,8.41831612727558,8.141876031400205,8.71618667500515,Anion
Sage 2.3.0rc1 + AshGC,MSE,65,8.411230769536399,0.1504385045941784,8.421922449835398,8.122479594519792,8.71874596070631,Anion
Sage 2.3.0rc1 + AshGC,R2,65,0.47360550390099254,0.08337261554152516,0.46119635329395486,0.2900048384805807,0.6220503727632677,Anion
Sage 2.3.0rc1 + AshGC,rho,65,0.6881900201986315,0.06453445096703656,0.6756642492041929,0.527820764748372,0.7881156447866714,Anion
Sage 2.3.0rc1 + AshGC,RMSE,199,9.283696475652368,0.09516740689538154,9.287808026309191,9.101392023258262,9.479654781588989,Aromatic
Sage 2.3.0rc1 + AshGC,MUE,199,9.19580403285209,0.09104416126217052,9.199064517433643,9.014662511046133,9.373487108656214,Aromatic
Sage 2.3.0rc1 + AshGC,MSE,199,9.19580403285209,0.09475316848955155,9.198220112812992,9.005460301949746,9.38934417548439,Aromatic
Sage 2.3.0rc1 + AshGC,R2,199,0.3013462215508708,0.054126259695390186,0.2908853493444951,0.18383278721461752,0.39772633519185235,Aromatic
Sage 2.3.0rc1 + AshGC,rho,199,0.5489501084350661,0.05184352313709618,0.5360332955695375,0.4265407227187813,0.6323068580324984,Aromatic
Sage 2.3.0rc1 + AshGC,RMSE,24,8.95798538359476,0.172451668903601,8.96066330295819,8.645031641962685,9.304797378450395,Aryl Bromide
Sage 2.3.0rc1 + AshGC,MUE,24,8.923157135796602,0.16983922214462518,8.930124319635384,8.617003364100258,9.27315640583341,Aryl Bromide
Sage 2.3.0rc1 + AshGC,MSE,24,8.923157135796602,0.16998510970200545,8.926801598181974,8.603292157467358,9.271830179953009,Aryl Bromide
Sage 2.3.0rc1 + AshGC,R2,24,0.6868458460013135,0.11274649357557995,0.6775867423221227,0.4257298019356271,0.8720633371504865,Aryl Bromide
Sage 2.3.0rc1 + AshGC,rho,24,0.8287616340066146,0.06738753875060528,0.8226496423162755,0.6653888566766021,0.9249624117532738,Aryl Bromide
Sage 2.3.0rc1 + AshGC,RMSE,65,9.001365443920628,0.13905997034313333,9.00317381835845,8.71066119146373,9.255312136013407,Aryl Chloride
Sage 2.3.0rc1 + AshGC,MUE,65,8.927247273279246,0.14649293842571695,8.92302434081179,8.639175778661839,9.203092633227701,Aryl Chloride
