id,smiles_1,smiles_2,Sage 2.2.1,Sage 2.3.0rc1,Sage 2.3.0rc1 - Sage 2.2.1,water
dens_1087594007698023193,CC(C)=O,Nc1ccccc1,0.8765305500716151,0.8795935745536112,0.003063024481996135,True
dens_1087644349445114282,CN1CCOCC1,O,0.9791530450676894,0.9868064725290367,0.00765342746134734,True
dens_1092490027864410415,CN(C)C=O,ClCCCCCl,1.0346112986763634,1.0317401297117377,-0.002871168964625692,True
dens_1092901937898168896,BrCCBr,CCCCOC=O,1.558330240475569,1.557960785954851,-0.00036945452071801554,True
dens_1093419287151955190,CCCC(=O)OC,,0.8867598921746961,0.8888851100216054,0.002125217846909333,True
dens_1095352626338523806,CC(C)CC(C)(C)C,CCCCC(=O)OC,0.7398370006285825,0.7409682317501732,0.0011312311215907478,True
dens_1095414448718823860,C1CCOCC1,CCO,0.8347530457222456,0.8405226047469231,0.005769559024677462,True
dens_1095560204202919250,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCOC,1.3916261757641728,1.3970959502256324,0.005469774461459576,True
dens_1096779304557482988,COC(C)=O,ClCCCCCCl,1.0193778044797526,1.0162384848599813,-0.003139319619771319,True
dens_1096877385003635828,CCCCCCC,COC(C)=O,0.8327836695715795,0.8329376328423997,0.00015396327082028982,True
dens_1100169990444591467,CCCO,CCOC(=O)CC(=O)OCC,0.9169931505597688,0.9193963926352736,0.0024032420755047967,True
dens_1100829590501968865,CCO,Cc1ccccc1O,0.8718471403457168,0.8826897166822989,0.010842576336582144,True
dens_1102172587659637472,CCCCO,CCCCOCCO,0.8290902996221569,0.8346978684540654,0.005607568831908494,True
dens_1105173553343721111,OCCO,OCc1ccccc1,1.0750701989344666,1.0903636617337271,0.015293462799260471,True
dens_1105411183497009651,BrCCCBr,CCOC(C)=O,1.4071174500713737,1.4256086667079308,0.018491216636557173,True
dens_1109796780897697143,CCOC(=O)CC(=O)OCC,CO,1.0006580479157288,1.0025707349103932,0.0019126869946644032,True
dens_111038019650373511,C1CCCC1,CCCCO,0.7818909317018324,0.7866842879041315,0.004793356202299037,True
dens_1111617657394063035,CCCOC(C)=O,ClCCCCl,0.9998971054846548,0.9997884048526332,-0.00010870063202161884,True
dens_1112128096721834081,CNCCO,O,0.9596862559514182,0.9643822351023296,0.004695979150911356,True
dens_111394718543600352,BrCCBr,CCCCOC=O,1.1266938779063922,1.1237066836408904,-0.002987194265501758,True
dens_1114413339492560322,CCO,Cc1ccccc1O,0.9562307668540502,0.9681592398183082,0.01192847296425803,True
dens_1115121725996231039,Cc1ccccc1,c1ccccc1,0.8372717628616719,0.85819114292098,0.020919380059308046,False
dens_1118562422548567355,CC(C)CC(C)(C)C,,0.7033120439031771,0.704256362734947,0.0009443188317698192,False
dens_1119014066582274264,CCCCCCCC,CCO,0.6966606725986949,0.6994178679360549,0.0027571953373599634,True
dens_1119930253414624267,CCO,CN(C)CCO,0.8315082791425059,0.8443894373728177,0.012881158230311773,True
dens_1124622586228643363,CC(C)O,CCOC=O,0.874931253549751,0.8736954656558674,-0.0012357878938835665,True
dens_1127206989573222686,CC(C)=O,,0.7683601742809558,0.7725814946059071,0.004221320324951261,True
dens_1132089545559478160,CCO,O,0.887683268990306,0.8908530687939885,0.0031697998036824826,True
dens_1134260732394863277,CCCCCCCl,CN(C)C=O,0.870566247974165,0.8698735737009692,-0.0006926742731958591,True
dens_1134425176500035409,CCCCOC=O,ClCCCCl,1.0828596139312383,1.0798106466208826,-0.0030489673103557546,True
dens_1135158561652939690,BrCCCCCBr,CCOC=O,1.3681601095359242,1.3736058493747576,0.005445739838833452,True
dens_1139761443535371798,C1COCCO1,O=C1CCCCC1,0.9585469221724688,0.9637827323834736,0.005235810211004721,True
dens_114257363738318755,C1CCCCC1,CCCCCC,0.7191923925548753,0.7227705459878336,0.0035781534329583087,False
dens_1144696340343060729,C1CCNCC1,O,0.8831604397002661,0.8829845863572289,-0.00017585334303726885,True
dens_1145191816882985532,CCOC(=O)CC(=O)OCC,CO,0.932107682486376,0.9375949913450352,0.005487308858659223,True
dens_1146983614802652988,CCCCO,OC1=NCCC1,0.9249724672373558,0.934249925602988,0.009277458365632207,True
dens_114725786693793907,CC(=O)O,CCO,0.9912776755125547,0.9980932454048004,0.006815569892245632,True
dens_1148106102021344214,Cc1ccccc1N,Cc1ccncc1,0.9656661513065096,0.9690126775656392,0.0033465262591296785,False
dens_1149108903236886489,CCCCC(=O)OC,CO,0.8236990168280385,0.8307621576380639,0.007063140810025459,True
dens_1155626281932782094,CCC(C)=O,CN1CCCC1=O,0.9360110032129676,0.9401869439195212,0.0041759407065535825,True
dens_1156063079100522708,CCCCC(=O)OC,ClCCCl,1.1182316295742198,1.1178823419506674,-0.00034928762355246334,True
dens_1158884159005777147,BrCCBr,CCCCC(=O)OC,1.6863527722562734,1.690380529961459,0.004027757705185486,True
dens_1159257310358090227,CCCCC,CCOC=O,0.6628171957948911,0.6644239381129804,0.001606742318089327,True
dens_1159403686634788877,C1CCOCC1,Cc1ccncc1,0.9235087381244584,0.9294562705489084,0.005947532424450008,True
dens_1159484282318418336,C1CCOC1,OCC(F)(F)F,1.2215404052210528,1.2359506936575568,0.014410288436504048,True
dens_1161630271132235487,CCO,CCOC(C)=O,0.881237781203699,0.8879585429849848,0.006720761781285778,True
dens_116254944681409910,BrCCBr,CCCCC(=O)OCC,1.3085590934735805,1.311771011709781,0.003211918236200484,True
dens_1165049856972872340,CCC(C)(C)O,CCOC(C)(C)CC,0.7830789617288653,0.7876188450790083,0.0045398833501429925,True
dens_1165117582450092341,CC(C)CC(C)(C)C,CC(C)OC(C)C,0.7148160985058579,0.7170868566724876,0.002270758166629694,True
dens_1167008264969667349,C1COCCN1,O,1.035594394825807,1.0396248655730365,0.004030470747229398,True
dens_1168946353037312086,C1CCCCC1,CCCO,0.7629810690629109,0.7679039709145886,0.004922901851677763,True
dens_1174890511154571939,C1CCOCC1,O=C1CCCCCC1,0.8820484491904402,0.8867544159036171,0.004705966713176912,True
dens_1175239822020030046,NCCO,,1.0702678861900112,1.0591601216259054,-0.011107764564105782,True
dens_1179184695460672925,C1CCOCC1,Cc1cccnc1,0.8848286055693192,0.8909547321031189,0.006126126533799736,True
dens_1180265274183315765,BrCCCBr,COC(C)=O,1.670927072501459,1.694751648406276,0.02382457590481679,True
dens_1180890945670440403,CCC(=O)OC,ClCCCCl,0.9182245993110352,0.9176526779060084,-0.0005719214050268207,True
dens_1182282307285265446,BrCCBr,CCCCC(=O)OC,1.1033783620359157,1.1052580418687148,0.0018796798327991304,True
dens_1183540904829584824,BrCCCCCCBr,CCOC=O,1.4582791871780556,1.4686082076811946,0.010329020503138997,True
dens_1184318999137642715,CCOc1ccccc1,OCc1ccccc1,1.0171467252025612,1.0326297673944602,0.015483042191898999,True
dens_1187818937240241755,CCCC(=O)OC,COC(C)=O,0.9165042747218451,0.9159532338511984,-0.000551040870646724,True
dens_1187888029800539390,CN1CCCC1=O,ClCCCCCl,1.0656707881441283,1.0665340932697835,0.0008633051256552449,True
dens_1187941919350264461,c1cc[nH]c1,c1ccncc1,0.9760091440385256,0.9803142055328332,0.004305061494307649,False
dens_1190140816478398192,OCCCc1ccccc1,,0.9871921077707888,0.9981436068249298,0.010951499054140945,True
dens_1191185394819541532,C1CCOCC1,Cc1ccccc1Cl,0.9216885771696376,0.9296873965256952,0.007998819356057618,True
dens_1191305454101632107,CCCCO,Cc1ccccc1,0.8270751587109831,0.840150817417439,0.013075658706455884,True
dens_1192491633684345401,O,OC1=NCCC1,1.0300764082072411,1.0395355135620232,0.009459105354782116,True
dens_1192521731989519642,BrCCBr,CCCC(=O)OC,1.1100985737401745,1.1129432375419424,0.002844663801767844,True
dens_1193015082780501702,BrCCBr,CCOC(=O)CC,1.3968336981673282,1.4017046676364604,0.004870969469132236,True
dens_1194237367210940727,BrCCCBr,CCOC=O,1.6796893536083928,1.7015540506677251,0.02186469705933236,True
dens_1199654144973399846,CCCOC=O,ClCCCCCCCl,0.9970274418206224,0.9921727049876906,-0.004854736832931805,True
dens_1200709170753192918,OCCN1CCOCC1,,1.081921517049137,1.093298058539922,0.01137654149078493,True
dens_1201422771202741625,CCOC(=O)C(C)C,CO,0.8039530557120392,0.8131810679232024,0.009228012211163206,True
dens_1201739697465653422,C1CCCC1,CCCCCCCO,0.7440716211111797,0.7477125119111077,0.0036408907999279094,True
dens_1203111494553524663,Cc1ccccc1N,c1ccncc1,1.0013410587351963,1.0038340481390555,0.002492989403859225,False
dens_1203247159946908274,CCCCOCCCC,Cc1ccccc1,0.7685874768758904,0.7749457102541181,0.006358233378227718,True
dens_120396656588024729,ClCCCCl,,1.1577364986347982,1.153869710521457,-0.0038667881133411797,False
dens_1208088218172129238,CCCC(=O)OC,ClCCCCl,1.0794627311357796,1.0773748152282796,-0.0020879159075000153,True
dens_1208569209782779179,COc1ccccc1,OCc1ccccc1,0.9930714291134504,1.0063690134900882,0.013297584376637861,True
dens_1209163492396921559,C1CCCCC1,CNc1ccccc1,0.9229514310767144,0.9319146690100034,0.008963237933289014,False
dens_1209402519190353612,CCCCCCCCC,CCOC=O,0.7311239345611725,0.7323213048312568,0.0011973702700842637,True
dens_1213681202460035067,Cc1ccc(C)cc1,,0.8395776241237837,0.854162997788605,0.014585373664821377,False
dens_1213919851616577511,CCCCCCCC,COC(C)=O,0.8821913972622478,0.8815177055817367,-0.0006736916805111237,True
dens_121399338329664010,COC=O,ClCCCCCCl,1.027373873974306,1.0196908627105783,-0.007683011263727613,True
dens_1215036969037029591,ClCCCCCCCl,,1.0581281245540908,1.054265436296285,-0.0038626882578056687,False
dens_1226224986443053492,CCOc1ccccc1,OCCc1ccccc1,0.9689510095777936,0.9812148974369732,0.012263887859179645,True
dens_1226383356391314558,CCCCC(=O)OC,CO,0.8539190596055999,0.8574274202388903,0.0035083606332904083,True
dens_1226412238730211389,CCCO,COC(C)(C)C,0.7828791739450848,0.7873209635107883,0.004441789565703513,True
dens_1226854565779570195,CCCCCO,CCOC(=O)CC(=O)OCC,1.0207918290732316,1.0200924273526697,-0.0006994017205619318,True
dens_1230876872240564563,CCC(=O)OC,ClCCCCl,1.022461387282868,1.0209212286235616,-0.0015401586593064565,True
dens_1231488173101461187,C1CCCC1,CCCCCO,0.7827081184823959,0.7869325618427446,0.004224443360348773,True
dens_1237050172671894703,C1CCOCC1,Cc1ccccn1,0.9213988040290848,0.9287519281390072,0.007353124109922393,True
dens_1237727796782189302,CCCCCC(C)=O,CCCNCCC,0.7794820325298182,0.784369947146833,0.004887914617014766,True
dens_1247014211985130280,BrCCBr,CCCC(=O)OCC,1.7544289480212552,1.757735018941054,0.0033060709197989535,True
dens_1247048173376376516,CCCCC(=O)OC,COC=O,0.9302782172339572,0.9272077412967248,-0.0030704759372324197,True
dens_1250915879314267304,CC(C)CC(C)(C)C,CCO,0.7208146449541034,0.7237160634319623,0.0029014184778588525,True
dens_1253280811379348869,CN(CCO)CCO,c1ccncc1,1.0222033823426842,1.03705705737683,0.014853675034145919,True
dens_1255950998618143391,CCCCC(=O)OC,CCCCCCCC,0.7693361675505149,0.7709867965296034,0.0016506289790885198,True
dens_1258832080354057572,CO,O,0.8843422113373043,0.8910537813704688,0.006711570033164471,True
dens_1260001645299629257,CC(C)CC(C)(C)C,CCCCC(=O)OC,0.7803002330570935,0.7816307120960365,0.001330479038943011,True
dens_1261543146081029601,CC#N,CCCCCO,0.7996223080768482,0.7991060548229229,-0.0005162532539253473,True
dens_1264105858192356202,CCCCCCCCC,COC(C)(C)C,0.7160533449096183,0.7191802154438544,0.0031268705342361036,True
dens_1264858790708241311,CCOC(=O)CC,,0.8808580805932952,0.8841318226150353,0.0032737420217401336,True
dens_1266839724964377205,Cn1ccnc1,O,1.0207188285616258,1.0200608599270522,-0.0006579686345735691,True
dens_1272227695023304802,C1CCOCC1,OCC(F)(F)F,1.2090616960935778,1.2228706853728484,0.013808989279270545,True
dens_1273033541520518804,C1CCOCC1,Cc1cccnc1,0.904995530400702,0.9115412152766798,0.006545684875977731,True
dens_1273924317782430275,CCCCOC(C)=O,,0.8771062605471651,0.8792654974593653,0.002159236912200213,True
dens_1275973035276579856,CCO,,0.7837057482803206,0.7922310600220822,0.008525311741761632,True
dens_127829951594237420,CCCCC,CCCOC=O,0.7404273803289417,0.7409765037873042,0.0005491234583624438,True
dens_1278626261576549198,CCCCCl,,0.8576377394834616,0.8553457743215951,-0.0022919651618664716,False
dens_1283386247232570484,CCCCN,,0.7492153108412015,0.7471044306597023,-0.002110880181499186,False
dens_1283923442255956417,CCCCC(=O)OC,COC=O,0.9144604564509776,0.9127028764286544,-0.0017575800223231797,True
dens_1284376522769534004,CCCCCC,CCO,0.6803772038679411,0.6843526288145402,0.003975424946599082,True
dens_1286984951075414558,CO,OCC(F)(F)F,1.2106442224452112,1.2271047591323148,0.016460536687103566,True
dens_1288457717872177367,CCOc1ccccc1,OCCc1ccccc1,0.9795658990532838,0.9920559276863496,0.012490028633065808,True
dens_1288612705309098091,Cc1ccccc1O,,1.033900156183768,1.0461750661004805,0.01227490991671254,True
dens_1290306004711077023,CCCCO,OCCO,0.8514046380290168,0.857720057665751,0.00631541963673421,True
dens_1294189007890656769,Cc1ccccc1N,Cc1ccncc1,0.981530182923588,0.984632574303614,0.003102391380025993,False
dens_1296147803750796959,BrCCCBr,CCCCC(=O)OC,1.6074626738323896,1.6290691587312474,0.021606484898857747,True
dens_1296485655493191092,C1CCOCC1,O=C1CCCCC1,0.9040845879561764,0.9081709886043642,0.004086400648187771,True
dens_1302278021804898722,CCN(CC)CC,,0.7212575350248344,0.7320551322885347,0.010797597263700331,False
dens_1302333367899693905,CC(C)=O,CNc1ccccc1,0.8452843306768716,0.8518905455378745,0.006606214861002879,True
dens_1305751749890499162,CC#N,CCOC(C)(C)CC,0.7630424139351487,0.765548319777494,0.002505905842345335,True
dens_1309012152943788187,C1CCOCC1,CCO,0.8161758454816762,0.8220881624052586,0.005912316923582406,True
dens_1314274960992474794,CC(C)O,CCCCOCCO,0.8720132554093118,0.87803702112824,0.0060237657189281535,True
dens_1314691253679633833,CCCCCCCl,CN1CCCC1=O,0.9515152889569092,0.9543026869267862,0.002787397969877037,True
dens_1315571313483782823,COC=O,ClCCCCCCl,1.0485851611425143,1.0420832803248816,-0.006501880817632699,True
dens_1316174752280431242,Cc1ccccc1N,c1ccncc1,0.9908381702350558,0.9939710778797072,0.0031329076446513504,False
dens_1319073694995976411,CC(C)CO,OC1=NCCC1,0.8617107560672057,0.867663467413133,0.005952711345927342,True
dens_1319192913326669904,CN(C)CCO,O,0.935573520166812,0.9489189970740388,0.013345476907226872,True
dens_1322772889112608743,CC1CCCCC1,CCCCO,0.7606951037234725,0.7650844724033923,0.004389368679919792,True
dens_1323187127890085177,CCCCC,,0.6026381108006574,0.6055894389736102,0.0029513281729527385,False
dens_1326756646981901590,C1COCO1,CCCC(C)=O,0.9734759372288738,0.9779087264377544,0.004432789208880572,True
dens_1329438309917756478,CN(CCO)CCO,,1.0358929577592233,1.0587476843787886,0.022854726619565335,True
dens_1335449775693120761,CCC(=O)OC,ClCCCCCl,0.9774051885538668,0.975447061708789,-0.00195812684507779,True
dens_133795118451737953,C1CCCCC1,CCCCCCCO,0.7795129164712428,0.7838236967964433,0.004310780325200492,True
dens_1338925039508553888,CCOC(=O)C(C)C,,0.8640090551512983,0.8685455276323811,0.004536472481082798,True
dens_134542983472446394,CCCCCC,CCCCO,0.6696522156269324,0.6729832347467039,0.0033310191197714056,True
dens_1346133824767604114,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.391486686000559,1.398978468379761,0.0074917823792020055,True
dens_1347218170595874250,CCCCCCCCO,CCCCOCCCC,0.8025043978276284,0.8057407232724177,0.0032363254447893564,True
dens_1348296242443123072,CCCO,CCOC(=O)C(C)C,0.810290999087638,0.8150440467217995,0.004753047634161511,True
dens_1348335342705521677,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.3117540936119942,1.3196625471881982,0.007908453576203955,True
dens_1348847431810734601,CC(C)CC(C)(C)C,CCCO,0.7157486557891786,0.7176335613869949,0.0018849055978162887,True
dens_1351115975014388347,COc1ccccc1,,0.9743982258592844,0.9853633825530264,0.010965156693741984,True
dens_1351260115393741606,CC1CCCCC1,CCCO,0.7667317270698732,0.7716990781992478,0.00496735112937452,True
dens_1351868180555048048,CCCCOCCO,CCCO,0.855428481304323,0.8616054426266232,0.006176961322300167,True
dens_1352126024984390366,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,,0.9482881859789636,0.9513486786818748,0.0030604927029111995,True
dens_1352999242867907732,CCCCCCCC,CCO,0.7313804856159343,0.7359797541558527,0.004599268539918433,True
dens_1353120346223996230,OCc1ccccc1,,1.0322082194041855,1.0476817419994584,0.015473522595272904,True
dens_1354588388489384902,CCC(C)=O,CN1CCCC1=O,0.8241517787077547,0.8295655724589812,0.0054137937512265255,True
dens_135618205632049689,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.249672503851661,1.2531094612022364,0.003436957350575476,False
dens_135618420255307119,CCCOC(=O)CC,ClCCCCl,0.9201986695401988,0.9202339815720284,3.5312031829604074e-05,True
dens_1359111234216199895,CCO,Cc1cccc(O)c1,0.950956000976924,0.9618198035380536,0.01086380256112962,True
dens_1366042600317618213,c1cc[nH]c1,c1ccccc1,0.910165001424477,0.9227791986662136,0.012614197241736624,False
dens_1366683244756558841,CCCCCCCl,CN1CCCC1=O,0.8839290229009987,0.8845410040784056,0.0006119811774069062,True
dens_1372293958314163772,C1CCCCC1,CCCO,0.7726615586515976,0.7779372147431506,0.005275656091553005,True
dens_1374975991061431070,CN1CCOCC1,O,0.9561300833918428,0.9691284575771044,0.012998374185261619,True
dens_1375048033230012198,C1CCCCC1,CN1CCCC1=O,0.8048371397048574,0.8094134019556064,0.00457626225074903,True
dens_1376195506089851480,CC1CCCCC1,CCCO,0.7803721788756843,0.7853302384380024,0.004958059562318096,True
dens_1379242187515209,CC#N,CCCCOCCCC,0.7693669929265993,0.7655641883927299,-0.003802804533869386,True
dens_1381694863030749046,CNCCO,O,0.9797090028202308,0.9816515606827108,0.0019425578624799877,True
dens_1388487494953421117,CCC(C)=O,Nc1ccccc1,0.8028379606957209,0.8081939581077032,0.005355997411982338,True
dens_1393365907116297965,CCCCCl,CN1CCCC1=O,0.9066586813553328,0.9068510600198256,0.0001923786644928427,True
dens_1394470087977586253,CC(C)CC(C)(C)C,CCCCO,0.7359432319848401,0.7388351242086356,0.002891892223795489,True
dens_1396255045679968241,CCCCC,CCCOC=O,0.6697742922358262,0.6715621561160224,0.0017878638801962499,True
dens_1397318239527979287,C1CCOCC1,Cc1ccccc1,0.855706807330761,0.8671567489675699,0.011449941636808902,True
dens_1397630560016316656,CCCOC(=O)CC,Cc1ccccc1,0.8549576248710428,0.86647944955836,0.011521824687317217,True
dens_1398337515687242649,C1CCCCC1,CCCCCCCC,0.7099572529548911,0.7126982197957853,0.002740966840894199,False
dens_1400393455704536821,BrCCCCCCBr,CCOC=O,1.3484941635163052,1.3549075704390383,0.006413406922733067,True
dens_1400897934227212514,CC(C)CC(C)(C)C,COC(C)=O,0.76441042383686,0.7647075866047498,0.00029716276788982476,True
dens_1402061243325720407,C1CCOCC1,c1ccccc1,0.8648681913862236,0.8741985746308903,0.009330383244666729,True
dens_140209323189883548,BrCCCBr,CCCCOC(C)=O,1.611320978092331,1.633287804402969,0.021966826310638066,True
dens_1402395140927997818,CCCCCCCCCl,,0.8606805887515886,0.860225409570766,-0.0004551791808226069,False
dens_1402964712081643759,C1CCCCC1,c1cc[nH]c1,0.8848956202150627,0.8898328488377473,0.004937228622684531,False
dens_1408969463542558504,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,0.9338160783600022,0.9370484790175976,0.0032324006575953357,True
dens_1411062516376306709,COC(C)=O,ClCCCCCl,1.0390943690942211,1.0369278848737604,-0.0021664842204607293,True
dens_141437177662461096,CCCO,Cc1ccccc1,0.8114047062808045,0.8264448721516713,0.015040165870866762,True
dens_1414468000611638786,CCCCO,CCOC(=O)CC(=O)OCC,0.9606583919976158,0.962249679518366,0.0015912875207502175,True
dens_141724963112975005,OCCO,,1.1192934247341435,1.1353012712722104,0.01600784653806686,True
dens_1419265414647987466,CCOc1ccccc1,OCCc1ccccc1,0.9519463587277244,0.9635582703951848,0.01161191166746045,True
dens_142005301066075547,CCCCOCCCC,,0.7565707500363965,0.76063430530834,0.004063555271943464,True
dens_1422604560133573296,C=C(C)[C@H]1CC=C(C)CC1,,0.8161841467218481,0.8246647768600694,0.008480630138221312,False
dens_1424959241161001116,CCCCCCCCC,,0.7041519091354904,0.7057999446266948,0.0016480354912044026,False
dens_1427021388788349970,BrCCCBr,CCCCOC=O,1.611715705714964,1.6306861601821792,0.018970454467215125,True
dens_1427208283653313137,C1CCOCC1,CCCCCC(C)=O,0.8389436899072038,0.8438267431137413,0.00488305320653748,True
dens_1427913744564150180,C1CCCCC1,CCCCCCCO,0.8002371608032349,0.8038798336673066,0.0036426728640717165,True
dens_1428543700990039632,CCCCCCCC,,0.6881135923993434,0.6898481794692066,0.0017345870698631805,False
dens_1429468909820653032,C1CCOCC1,Cc1ccccc1C,0.854194274507536,0.8665732811541166,0.012379006646580537,True
dens_1431184569437551541,C1CCCCC1,CC(C)O,0.756738850332297,0.7609813353313015,0.004242484999004481,True
dens_1432716574300574119,CC(=O)N(C)C,ClCCCl,1.1139665751599448,1.1152193087701296,0.001252733610184853,True
dens_14353771607691854,CCCOC=O,ClCCCCCCCl,0.9552169469692852,0.950308761319277,-0.004908185650008168,True
dens_1436855504097766928,C1CCCC1,CCCCCCCO,0.7729436737847072,0.7767800631051811,0.003836389320473921,True
dens_1438140901521078017,C1CCCCC1,CNc1ccccc1,0.8628274888525986,0.8707719728163568,0.007944483963758131,False
dens_1440144472245000468,CCCO,CCOC(=O)CC(=O)OCC,1.0304269700105384,1.03008788853114,-0.0003390814793984287,True
dens_1442497603142913792,C1CCOCC1,Cc1ccccc1C,0.8620084993932551,0.8698452701172078,0.007836770723952724,True
