id,smiles_1,smiles_2,Sage 2.2.1,Sage 2.2.1 + AshGC,Sage 2.2.1 + AshGC - Sage 2.2.1,water
dens_1001386022093707780,CCCCCCC,COC=O,0.7013478400195486,0.7015267648640121,0.00017892484446346835,True
dens_1001937740643123773,CCCOC=O,ClCCCCCCl,1.014697269257132,1.0120614510855332,-0.0026358181715988582,True
dens_1002639246322609242,C1CCCCC1,C1CCOCC1,0.7744244625213911,0.7742620855787484,-0.00016237694264265023,True
dens_1009866957373606646,Cn1ccnc1,,1.0212211376682951,1.0204132279079678,-0.0008079097603272967,False
dens_1014762781474427089,CCCCOCCO,c1ccccc1,0.8657330070032412,0.866038167895708,0.0003051608924667937,True
dens_1016333459353715196,COC=O,ClCCCCCCCl,1.034476373864922,1.0325337051287449,-0.001942668736177211,True
dens_101790236260677472,CCCCC(C)=O,,0.7886614850076263,0.789329477912544,0.0006679929049177025,True
dens_1020722913861580636,CC(C)(C)O,OC1=NCCC1,0.928108569053816,0.9309451628611208,0.0028365938073048325,True
dens_1020825676410528686,CCO,c1ccccc1,0.8439094193100726,0.8465018959913029,0.0025924766812303046,True
dens_1020839744665732433,CC(C)CC(C)(C)C,CCCO,0.7596011405566773,0.7590174732400087,-0.0005836673166685902,True
dens_1022061305050236853,COC(C)=O,ClCCCCCCl,0.9836239399328056,0.9799460401838562,-0.003677899748949387,True
dens_1024369107887510477,CCCO,COC(C)=O,0.8611451320246494,0.8589816001049981,-0.0021635319196512404,True
dens_1024460369591354985,Cc1ccncc1,O,0.9570471468781312,0.9553372030964524,-0.0017099437816787688,True
dens_1025242301432619836,CCCOC(=O)CC,ClCCCl,0.9971246403068476,0.9949308650931428,-0.002193775213704785,True
dens_1025385981666841957,CCCCC,COC=O,0.670511250774405,0.6706485640255894,0.00013731325118437887,True
dens_1029989467170456226,CCCCCCC,CCO,0.6754107241219725,0.6751461531935009,-0.0002645709284715414,True
dens_1032175440351342196,BrCCCBr,COC(C)=O,1.2193308738635118,1.2165716054991278,-0.0027592683643840044,True
dens_1033313642915027277,Cc1ccccc1N,Cc1cccnc1,0.997213912474698,0.9970175186634714,-0.00019639381122660282,False
dens_1035925659341719609,CCCCCCC,CCCCO,0.7522249715567114,0.752078258232041,-0.0001467133246704222,True
dens_1037236886905429382,Cc1ccccc1,c1ccccc1,0.8399401710572866,0.8415040988060044,0.0015639277487178305,False
dens_1039573738449890566,CCCCO,Cc1ccccc1,0.8095401854600547,0.8095052809784707,-3.490448158394166e-05,True
dens_1042567278853913615,CC(=O)O,CCO,0.8718341527401193,0.8712649885063065,-0.0005691642338128133,True
dens_1046625605566999080,CN1CCCC1=O,ClCCCl,1.1733502812248653,1.1703443128173563,-0.0030059684075089965,True
dens_1047190395059497900,CCO,OCCO,0.9508488175911124,0.9503636790944414,-0.0004851384966709782,True
dens_1048414452491622153,CCCO,COC(C)(C)C,0.7621330073336926,0.7614962433893805,-0.0006367639443121131,True
dens_1048925802213854204,BrCCCBr,CCCCOC(=O)CCC,1.0470411275332674,1.047064383903051,2.3256369783508646e-05,True
dens_1051441780038840031,CC(C)CCl,,0.8606805583603593,0.8584243567910095,-0.0022562015693498028,False
dens_1053849773924337242,C=CCCCC,CCCCO,0.7847026038794263,0.78423082054704,-0.00047178333238628856,True
dens_1055199053209981454,CCC(C)=O,CCCCO,0.7929809179560469,0.7926542755808296,-0.0003266423752172898,True
dens_1055220895195342210,CC(C)O,CCOC(=O)CC(=O)OCC,0.918464934038029,0.9162308904359624,-0.002234043602066582,True
dens_1055753058412812556,CCO,OCc1ccccc1,1.0022251428423197,1.004242395159325,0.0020172523170052248,True
dens_105918480635886531,ClC(Cl)Cl,,1.5704581271521336,1.5611397396708255,-0.009318387481308088,False
dens_1059428282849222105,CC(C)O,CCOC(=O)CC(=O)OCC,0.972231907648442,0.9705124866543464,-0.0017194209940956107,True
dens_1059919274311274879,CN1CCCC1=O,c1ccncc1,0.9910217225757896,0.990236287667898,-0.0007854349078916245,True
dens_1061113895049970610,OCCCO,,1.0554205896018956,1.055627145576634,0.00020655597473839826,True
dens_1061385011202038988,CC(C)O,CCCCOCCO,0.8567408107934287,0.8541270230867548,-0.0026137877066738646,True
dens_1061805462523784249,CCOC(C)=O,ClCCCl,0.9749172255849076,0.9777926578718238,0.002875432286916224,True
dens_1067254572752008479,COC(C)=O,,0.9309044670115004,0.9270802787699258,-0.0038241882415746,True
dens_1071297371669545110,BrCCBr,CCCCOC(=O)CC,1.3155353545704285,1.3118031650389066,-0.003732189531521879,True
dens_1074719884132299485,C1CCOCC1,CCCCCC(C)=O,0.8246966054287551,0.8248393951393838,0.00014278971062864354,True
dens_1079895599415176058,CCC(=O)OC,ClCCCl,1.0516509996197037,1.04903385442261,-0.002617145197093551,True
dens_1082798135192875840,CCCCCC,CCCCOC=O,0.7004859013343085,0.7000275815166209,-0.00045831981768762464,True
dens_1083232356130752567,CC(=O)N(C)C,CCCCCl,0.8920580758987694,0.8910093464979784,-0.0010487294007910375,True
dens_1085110183353279404,BrCCBr,CCCCOC(=O)CCC,1.5993356065211726,1.5945370224407431,-0.0047985840804294355,True
dens_1085345433585028387,CO,O,0.8383830164913973,0.8382371945262155,-0.0001458219651818693,True
dens_1085528015964465649,C1CCOCC1,CCCCO,0.8461403828598484,0.8456458220188655,-0.0004945608409828717,True
dens_1087293569591308064,BrCCBr,CCCCC(=O)OCC,1.0922437816821091,1.0908361079080444,-0.0014076737740646994,True
dens_1087422962538109584,CCCCCC(C)=O,CCCCNCCCC,0.7712358168364583,0.7719015562649169,0.0006657394284586005,True
dens_1087594007698023193,CC(C)=O,Nc1ccccc1,0.8765305500716151,0.8747961395653542,-0.0017344105062608861,True
dens_1087644349445114282,CN1CCOCC1,O,0.9791530450676894,0.9805944372167416,0.0014413921490521453,True
dens_1092490027864410415,CN(C)C=O,ClCCCCCl,1.0346112986763634,1.0309948457950815,-0.003616452881281873,True
dens_1092901937898168896,BrCCBr,CCCCOC=O,1.558330240475569,1.5525062109169532,-0.005824029558615829,True
dens_1093419287151955190,CCCC(=O)OC,,0.8867598921746961,0.8865122641214835,-0.0002476280532125452,True
dens_1095352626338523806,CC(C)CC(C)(C)C,CCCCC(=O)OC,0.7398370006285825,0.7397244414149978,-0.00011255921358466203,True
dens_1095414448718823860,C1CCOCC1,CCO,0.8347530457222456,0.8339234140805933,-0.0008296316416522842,True
dens_1095560204202919250,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCOC,1.3916261757641728,1.3913155524781924,-0.0003106232859804159,True
dens_1096779304557482988,COC(C)=O,ClCCCCCCl,1.0193778044797526,1.015967497893329,-0.003410306586423495,True
dens_1096877385003635828,CCCCCCC,COC(C)=O,0.8327836695715795,0.830779344896726,-0.0020043246748534527,True
dens_1100169990444591467,CCCO,CCOC(=O)CC(=O)OCC,0.9169931505597688,0.9157441546485452,-0.001248995911223627,True
dens_1100829590501968865,CCO,Cc1ccccc1O,0.8718471403457168,0.8718723919023951,2.5251556678318465e-05,True
dens_1102172587659637472,CCCCO,CCCCOCCO,0.8290902996221569,0.827724041895598,-0.0013662577265588505,True
dens_1105173553343721111,OCCO,OCc1ccccc1,1.0750701989344666,1.07551599702598,0.0004457980915133497,True
dens_1105411183497009651,BrCCCBr,CCOC(C)=O,1.4071174500713737,1.4107290979364169,0.0036116478650431993,True
dens_1109796780897697143,CCOC(=O)CC(=O)OCC,CO,1.0006580479157288,0.99996454812195,-0.0006934997937787513,True
dens_111038019650373511,C1CCCC1,CCCCO,0.7818909317018324,0.781374014768882,-0.0005169169329504175,True
dens_1111617657394063035,CCCOC(C)=O,ClCCCCl,0.9998971054846548,0.9982810560935756,-0.0016160493910791773,True
dens_1112128096721834081,CNCCO,O,0.9596862559514182,0.95885161921795,-0.0008346367334681748,True
dens_111394718543600352,BrCCBr,CCCCOC=O,1.1266938779063922,1.124562608658337,-0.0021312692480552897,True
dens_1114413339492560322,CCO,Cc1ccccc1O,0.9562307668540502,0.9550287929159954,-0.0012019739380547678,True
dens_1115121725996231039,Cc1ccccc1,c1ccccc1,0.8372717628616719,0.8389169251368888,0.0016451622752168271,False
dens_1118562422548567355,CC(C)CC(C)(C)C,,0.7033120439031771,0.7034911706372755,0.0001791267340983671,False
dens_1119014066582274264,CCCCCCCC,CCO,0.6966606725986949,0.6968158256884274,0.00015515308973246267,True
dens_1119930253414624267,CCO,CN(C)CCO,0.8315082791425059,0.8327115313841492,0.0012032522416433045,True
dens_1124622586228643363,CC(C)O,CCOC=O,0.874931253549751,0.8722447153550607,-0.0026865381946903355,True
dens_1127206989573222686,CC(C)=O,,0.7683601742809558,0.7661737060689133,-0.0021864682120424916,True
dens_1132089545559478160,CCO,O,0.887683268990306,0.8873773660558516,-0.0003059029344544273,True
dens_1134260732394863277,CCCCCCCl,CN(C)C=O,0.870566247974165,0.8689787548441908,-0.0015874931299741935,True
dens_1134425176500035409,CCCCOC=O,ClCCCCl,1.0828596139312383,1.081674169413804,-0.0011854445174344086,True
dens_1135158561652939690,BrCCCCCBr,CCOC=O,1.3681601095359242,1.3651600589189368,-0.003000050616987382,True
dens_1139761443535371798,C1COCCO1,O=C1CCCCC1,0.9585469221724688,0.9579462369123684,-0.0006006852601004864,True
dens_114257363738318755,C1CCCCC1,CCCCCC,0.7191923925548753,0.71899518192213,-0.00019721063274535933,False
dens_1144696340343060729,C1CCNCC1,O,0.8831604397002661,0.882410056883931,-0.0007503828163351045,True
dens_1145191816882985532,CCOC(=O)CC(=O)OCC,CO,0.932107682486376,0.9320552120345704,-5.247045180556409e-05,True
dens_1146983614802652988,CCCCO,OC1=NCCC1,0.9249724672373558,0.926444113149678,0.0014716459123221837,True
dens_114725786693793907,CC(=O)O,CCO,0.9912776755125547,0.9888226292959588,-0.0024550462165959797,True
dens_1148106102021344214,Cc1ccccc1N,Cc1ccncc1,0.9656661513065096,0.9645728073445662,-0.0010933439619433827,False
dens_1149108903236886489,CCCCC(=O)OC,CO,0.8236990168280385,0.8236552994081191,-4.371741991937572e-05,True
dens_1155626281932782094,CCC(C)=O,CN1CCCC1=O,0.9360110032129676,0.9352214507400288,-0.0007895524729387704,True
dens_1156063079100522708,CCCCC(=O)OC,ClCCCl,1.1182316295742198,1.1153382693770773,-0.0028933601971425915,True
dens_1158884159005777147,BrCCBr,CCCCC(=O)OC,1.6863527722562734,1.6803480978995913,-0.006004674356682171,True
dens_1159257310358090227,CCCCC,CCOC=O,0.6628171957948911,0.6622340327279367,-0.0005831630669543841,True
dens_1159403686634788877,C1CCOCC1,Cc1ccncc1,0.9235087381244584,0.9225312896728936,-0.0009774484515648885,True
dens_1159484282318418336,C1CCOC1,OCC(F)(F)F,1.2215404052210528,1.223412599746796,0.001872194525743165,True
dens_1161630271132235487,CCO,CCOC(C)=O,0.881237781203699,0.8851421152755594,0.003904334071860416,True
dens_116254944681409910,BrCCBr,CCCCC(=O)OCC,1.3085590934735805,1.30585035440676,-0.0027087390668205646,True
dens_1165049856972872340,CCC(C)(C)O,CCOC(C)(C)CC,0.7830789617288653,0.7839592488406509,0.0008802871117856714,True
dens_1165117582450092341,CC(C)CC(C)(C)C,CC(C)OC(C)C,0.7148160985058579,0.7150570603001293,0.0002409617942713549,True
dens_1167008264969667349,C1COCCN1,O,1.035594394825807,1.039651594885621,0.004057200059814026,True
dens_1168946353037312086,C1CCCCC1,CCCO,0.7629810690629109,0.7626288136408766,-0.0003522554220342089,True
dens_1174890511154571939,C1CCOCC1,O=C1CCCCCC1,0.8820484491904402,0.880910102975412,-0.0011383462150282853,True
dens_1175239822020030046,NCCO,,1.0702678861900112,1.0683860756193508,-0.0018818105706603916,True
dens_1179184695460672925,C1CCOCC1,Cc1cccnc1,0.8848286055693192,0.884219918381484,-0.000608687187835244,True
dens_1180265274183315765,BrCCCBr,COC(C)=O,1.670927072501459,1.6705235245326555,-0.000403547968803597,True
dens_1180890945670440403,CCC(=O)OC,ClCCCCl,0.9182245993110352,0.9161346520067862,-0.0020899473042489403,True
dens_1182282307285265446,BrCCBr,CCCCC(=O)OC,1.1033783620359157,1.101781292865701,-0.0015970691702147377,True
dens_1183540904829584824,BrCCCCCCBr,CCOC=O,1.4582791871780556,1.455920925382972,-0.0023582617950836937,True
dens_1184318999137642715,CCOc1ccccc1,OCc1ccccc1,1.0171467252025612,1.0190840317275198,0.0019373065249586041,True
dens_1187818937240241755,CCCC(=O)OC,COC(C)=O,0.9165042747218451,0.9141128306112076,-0.0023914441106375195,True
dens_1187888029800539390,CN1CCCC1=O,ClCCCCCl,1.0656707881441283,1.0633522910598077,-0.0023184970843206365,True
dens_1187941919350264461,c1cc[nH]c1,c1ccncc1,0.9760091440385256,0.9750370021582044,-0.0009721418803211312,False
dens_1190140816478398192,OCCCc1ccccc1,,0.9871921077707888,0.9865975362005398,-0.0005945715702490029,True
dens_1191185394819541532,C1CCOCC1,Cc1ccccc1Cl,0.9216885771696376,0.9210925212691786,-0.0005960559004589694,True
dens_1191305454101632107,CCCCO,Cc1ccccc1,0.8270751587109831,0.8272898281261657,0.00021466941518255567,True
dens_1192491633684345401,O,OC1=NCCC1,1.0300764082072411,1.0346003154865633,0.00452390727932217,True
dens_1192521731989519642,BrCCBr,CCCC(=O)OC,1.1100985737401745,1.1087663235040222,-0.0013322502361523547,True
dens_1193015082780501702,BrCCBr,CCOC(=O)CC,1.3968336981673282,1.3953456333133545,-0.0014880648539736807,True
dens_1194237367210940727,BrCCCBr,CCOC=O,1.6796893536083928,1.6789546936753326,-0.000734659933060211,True
dens_1199654144973399846,CCCOC=O,ClCCCCCCCl,0.9970274418206224,0.994511992216106,-0.00251544960451644,True
dens_1200709170753192918,OCCN1CCOCC1,,1.081921517049137,1.0792145568603992,-0.002706960188737728,True
dens_1201422771202741625,CCOC(=O)C(C)C,CO,0.8039530557120392,0.8053020031974439,0.0013489474854047057,True
dens_1201739697465653422,C1CCCC1,CCCCCCCO,0.7440716211111797,0.7437531300767946,-0.0003184910343851932,True
dens_1203111494553524663,Cc1ccccc1N,c1ccncc1,1.0013410587351963,1.000816837319296,-0.0005242214159002501,False
dens_1203247159946908274,CCCCOCCCC,Cc1ccccc1,0.7685874768758904,0.7690930645053798,0.0005055876294894901,True
dens_120396656588024729,ClCCCCl,,1.1577364986347982,1.154887129549283,-0.002849369085515141,False
dens_1208088218172129238,CCCC(=O)OC,ClCCCCl,1.0794627311357796,1.0777246137210543,-0.0017381174147252931,True
dens_1208569209782779179,COc1ccccc1,OCc1ccccc1,0.9930714291134504,0.9943597597758248,0.0012883306623744373,True
dens_1209163492396921559,C1CCCCC1,CNc1ccccc1,0.9229514310767144,0.924398547016176,0.001447115939461563,False
dens_1209402519190353612,CCCCCCCCC,CCOC=O,0.7311239345611725,0.7312522758231049,0.00012834126193239648,True
dens_1213681202460035067,Cc1ccc(C)cc1,,0.8395776241237837,0.8398449454531994,0.0002673213294157595,False
dens_1213919851616577511,CCCCCCCC,COC(C)=O,0.8821913972622478,0.8799722068791778,-0.0022191903830700577,True
dens_121399338329664010,COC=O,ClCCCCCCl,1.027373873974306,1.025826375717737,-0.0015474982565688578,True
dens_1215036969037029591,ClCCCCCCCl,,1.0581281245540908,1.0555311262050322,-0.002596998349058577,False
dens_1226224986443053492,CCOc1ccccc1,OCCc1ccccc1,0.9689510095777936,0.9687138664946868,-0.00023714308310673893,True
dens_1226383356391314558,CCCCC(=O)OC,CO,0.8539190596055999,0.8535713964576965,-0.0003476631479033543,True
dens_1226412238730211389,CCCO,COC(C)(C)C,0.7828791739450848,0.781973970035892,-0.0009052039091927977,True
dens_1226854565779570195,CCCCCO,CCOC(=O)CC(=O)OCC,1.0207918290732316,1.0199122119712272,-0.0008796171020044596,True
dens_1230876872240564563,CCC(=O)OC,ClCCCCl,1.022461387282868,1.0202842124508675,-0.002177174832000528,True
dens_1231488173101461187,C1CCCC1,CCCCCO,0.7827081184823959,0.7827599655853152,5.184710291938899e-05,True
dens_1237050172671894703,C1CCOCC1,Cc1ccccn1,0.9213988040290848,0.9210293984974998,-0.0003694055315850431,True
dens_1237727796782189302,CCCCCC(C)=O,CCCNCCC,0.7794820325298182,0.7802620724670808,0.000780039937262611,True
dens_1247014211985130280,BrCCBr,CCCC(=O)OCC,1.7544289480212552,1.7477680334644468,-0.006660914556808395,True
dens_1247048173376376516,CCCCC(=O)OC,COC=O,0.9302782172339572,0.9297903906892284,-0.0004878265447287866,True
dens_1250915879314267304,CC(C)CC(C)(C)C,CCO,0.7208146449541034,0.7208425712284132,2.792627430980854e-05,True
dens_1253280811379348869,CN(CCO)CCO,c1ccncc1,1.0222033823426842,1.0234047059606994,0.001201323618015282,True
dens_1255950998618143391,CCCCC(=O)OC,CCCCCCCC,0.7693361675505149,0.7691005244395264,-0.00023564311098855928,True
dens_1258832080354057572,CO,O,0.8843422113373043,0.8847814702294228,0.0004392588921184881,True
dens_1260001645299629257,CC(C)CC(C)(C)C,CCCCC(=O)OC,0.7803002330570935,0.7803055402555721,5.307198478576858e-06,True
dens_1261543146081029601,CC#N,CCCCCO,0.7996223080768482,0.7992304838685639,-0.0003918242082843193,True
dens_1264105858192356202,CCCCCCCCC,COC(C)(C)C,0.7160533449096183,0.7162349621772561,0.0001816172676378791,True
dens_1264858790708241311,CCOC(=O)CC,,0.8808580805932952,0.8824439016791702,0.0015858210858750166,True
dens_1266839724964377205,Cn1ccnc1,O,1.0207188285616258,1.01996258595464,-0.000756242606985813,True
dens_1272227695023304802,C1CCOCC1,OCC(F)(F)F,1.2090616960935778,1.2103701282607022,0.001308432167124396,True
dens_1273033541520518804,C1CCOCC1,Cc1cccnc1,0.904995530400702,0.9041632701636088,-0.000832260237093263,True
dens_1273924317782430275,CCCCOC(C)=O,,0.8771062605471651,0.8771175384508711,1.1277903706030656e-05,True
dens_1275973035276579856,CCO,,0.7837057482803206,0.784297058256528,0.000591309976207377,True
dens_127829951594237420,CCCCC,CCCOC=O,0.7404273803289417,0.7395658603646765,-0.0008615199642652005,True
dens_1278626261576549198,CCCCCl,,0.8576377394834616,0.8550680396868987,-0.002569699796562852,False
dens_1283386247232570484,CCCCN,,0.7492153108412015,0.7556700998783622,0.00645478903716068,False
dens_1283923442255956417,CCCCC(=O)OC,COC=O,0.9144604564509776,0.9139179009930416,-0.0005425554579360226,True
dens_1284376522769534004,CCCCCC,CCO,0.6803772038679411,0.6805165078683654,0.00013930400042427848,True
dens_1286984951075414558,CO,OCC(F)(F)F,1.2106442224452112,1.2132329440870884,0.0025887216418771786,True
dens_1288457717872177367,CCOc1ccccc1,OCCc1ccccc1,0.9795658990532838,0.979322405722641,-0.00024349333064288547,True
dens_1288612705309098091,Cc1ccccc1O,,1.033900156183768,1.0324799182344375,-0.0014202379493304385,True
dens_1290306004711077023,CCCCO,OCCO,0.8514046380290168,0.85073265338122,-0.0006719846477968305,True
dens_1294189007890656769,Cc1ccccc1N,Cc1ccncc1,0.981530182923588,0.980539456483106,-0.000990726440481926,False
dens_1296147803750796959,BrCCCBr,CCCCC(=O)OC,1.6074626738323896,1.6077978617768338,0.0003351879444442041,True
dens_1296485655493191092,C1CCOCC1,O=C1CCCCC1,0.9040845879561764,0.903952552682829,-0.00013203527334737508,True
dens_1302278021804898722,CCN(CC)CC,,0.7212575350248344,0.7213804496035553,0.00012291457872093403,False
dens_1302333367899693905,CC(C)=O,CNc1ccccc1,0.8452843306768716,0.8446709925432474,-0.0006133381336241861,True
dens_1305751749890499162,CC#N,CCOC(C)(C)CC,0.7630424139351487,0.7632035905265716,0.00016117659142289575,True
dens_1309012152943788187,C1CCOCC1,CCO,0.8161758454816762,0.815680268632308,-0.0004955768493681845,True
dens_1314274960992474794,CC(C)O,CCCCOCCO,0.8720132554093118,0.8692396423776579,-0.00277361303165391,True
dens_1314691253679633833,CCCCCCCl,CN1CCCC1=O,0.9515152889569092,0.9503202977841544,-0.001194991172754789,True
dens_1315571313483782823,COC=O,ClCCCCCCl,1.0485851611425143,1.0466750986745954,-0.001910062467918916,True
dens_1316174752280431242,Cc1ccccc1N,c1ccncc1,0.9908381702350558,0.9899105699100832,-0.0009276003249726328,False
dens_1319073694995976411,CC(C)CO,OC1=NCCC1,0.8617107560672057,0.861239652411665,-0.00047110365554070555,True
dens_1319192913326669904,CN(C)CCO,O,0.935573520166812,0.9374171414126256,0.0018436212458136092,True
dens_1322772889112608743,CC1CCCCC1,CCCCO,0.7606951037234725,0.7609141769655525,0.00021907324208003676,True
dens_1323187127890085177,CCCCC,,0.6026381108006574,0.6021982891393025,-0.0004398216613549222,False
dens_1326756646981901590,C1COCO1,CCCC(C)=O,0.9734759372288738,0.9719709934850376,-0.0015049437438362512,True
dens_1329438309917756478,CN(CCO)CCO,,1.0358929577592233,1.042300645673495,0.006407687914271598,True
dens_1335449775693120761,CCC(=O)OC,ClCCCCCl,0.9774051885538668,0.9744895368499008,-0.0029156517039660157,True
