id,smiles_1,smiles_2,Sage 2.2.1,Sage 2.2.1 + AshGC,Sage 2.2.1 + AshGC - Sage 2.2.1,water
dhmix_1050664243792629512,CCCCCC,CCCCO,0.8252603379826032,0.7253453299834595,-0.09991500799914377,True
dhmix_1051001364116056564,CCCCCC(C)=O,CCCCNCCCC,0.0197835851764433,-0.0715228490997172,-0.0913064342761605,True
dhmix_1052042310023734389,CC(C)=O,CNc1ccccc1,-0.8761878684684478,-0.7554127308839824,0.12077513758446534,True
dhmix_1052810281110682859,CCCCCC,CCCCOC=O,1.3454042122576102,1.2930998343285345,-0.05230437792907572,True
dhmix_1053189657313504079,CCOC(=O)CC(=O)OCC,CO,1.0889560745237457,1.1518847974103796,0.06292872288663398,True
dhmix_1055456388735168345,CCO,CN(C)CCO,-0.7154459971504773,-0.8938493631383532,-0.17840336598787587,True
dhmix_1057104304179164775,Cc1ccccc1N,Cc1cccnc1,-1.0814486914281891,-0.9893697476487056,0.09207894377948356,False
dhmix_1058055616951056484,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2287151549644098,0.2035815735482913,-0.025133581416118517,False
dhmix_1064373607860850902,O,OCCN1CCOCC1,-2.323211220700576,-2.5517692998953123,-0.22855807919473614,True
dhmix_1066457784240915151,CCO,OCC(F)(F)F,-0.282361863455866,-0.2541995401305617,0.028162323325304328,True
dhmix_1070320975529400325,C1CCOCC1,Cc1ccccc1,-0.1371369297755933,-0.0776441058077542,0.0594928239678391,True
dhmix_1071186757412258236,CCO,CCOC(=O)C(C)C,0.633089005212374,0.514175733061523,-0.11891327215085101,True
dhmix_1071605170986531920,CCCCCCCC,COC=O,1.963800764851636,1.940794550645696,-0.023006214205939957,True
dhmix_1072062575498858075,CCCCOC=O,ClCCCl,0.0738878290006113,0.0299196672606913,-0.043968161739920006,True
dhmix_107460606439569535,C1COCCO1,O=C1CCCCCC1,0.225821597214401,0.2499836776356924,0.024162080421291393,True
dhmix_1078383344298013541,BrCCBr,CCOC(=O)CC,-0.1368983344052388,-0.1168301751433459,0.0200681592618929,True
dhmix_1080026293565782324,C1CCCCC1,CCCCO,0.3981529526926077,0.2882859402842304,-0.10986701240837732,True
dhmix_1082138353413387777,C1CCCCC1,CCCCCCCO,0.5442287716131252,0.3716579494831127,-0.1725708221300125,True
dhmix_1088179016681497320,CCCCO,CCOC(C)(C)CC,0.61662882496717,0.5356734589514645,-0.08095536601570552,True
dhmix_1090642624443832057,BrCCCBr,CCCCOC(=O)CCC,-0.4327147966361124,-0.3515163532514691,0.08119844338464327,True
dhmix_109096525113217207,BrCCCBr,CCCCOC(C)=O,-0.2508043799922212,-0.219834571722132,0.030969808270089216,True
dhmix_1091489740441728210,CCCCCCCCC,COC(C)(C)C,0.5006047014691765,0.5022122273817237,0.001607525912547203,True
dhmix_1092036220949585875,NCCO,c1ccncc1,0.5007735512571543,0.523510062397861,0.02273651114070674,True
dhmix_1093843275803987368,CCCC(=O)OC,COC(C)=O,0.0664824921584224,0.0560948654951118,-0.010387626663310605,True
dhmix_1095020430896351563,CCCCCC,CCOC=O,0.6495083646610359,0.7244248012782926,0.07491643661725667,True
dhmix_1100450730626916395,BrCCCBr,CCCC(=O)OCC,-0.2085415998221881,-0.174260187460991,0.03428141236119708,True
dhmix_1101001475632451077,C1COCCO1,O=C1CCCCCC1,0.081401855963539,0.1281936974246633,0.046791841461124306,True
dhmix_1101447260293284221,c1cc[nH]c1,c1ccccc1,0.6589410607281726,0.5587783752863681,-0.10016268544180451,False
dhmix_1101575580592240663,C1CCCCC1,CC(C)O,0.5197300611364358,0.4641507710955848,-0.05557929004085105,True
dhmix_1103515663691342839,BrCCBr,CCOC(=O)CC,-0.4559724282552698,-0.4342752664893563,0.021697161765913464,True
dhmix_110368175234083214,CC#N,CCOC(C)(C)CC,0.2827639716086996,0.2796344234094192,-0.0031295481992804075,True
dhmix_1107367594793013993,CC(C)OC(C)C,CCCCCl,-0.2032908798441871,-0.1620492226248515,0.04124165721933559,True
dhmix_1110871338703125634,CCCCC,COC=O,1.4961092504914006,1.5219651020108955,0.025855851519494877,True
dhmix_1111675628916257909,CCCC(=O)OC,ClCCCCl,-0.1721816892410181,-0.1138077402586859,0.0583739489823322,True
dhmix_111214962500451859,CCCCCCCCC,CCCO,0.8887675975826426,0.927950345915908,0.039182748333265405,True
dhmix_1113631207235753369,CO,COC=O,0.6627899721530471,0.5913940737822858,-0.07139589837076132,True
dhmix_1114659247517686326,CC(=O)N(C)C,ClCCCCCCCl,0.1557897442235116,0.1560885044971822,0.0002987602736705952,True
dhmix_1115402835538407874,CCO,Cc1cccc(O)c1,-0.6074382056821079,-0.7042314925338502,-0.09679328685174227,True
dhmix_1123099162248680479,CCCC#N,c1ccccc1,-0.0240749949975527,-0.0654733685544523,-0.0413983735568996,False
dhmix_1126710771921470495,CO,O,0.0491772469936543,0.0526585420644927,0.0034812950708384,True
dhmix_112729391186229967,CCC(C)=O,CNc1ccccc1,-0.6787898744309789,-0.5413017199907509,0.137488154440228,True
dhmix_1127491422918840111,CCCCOCCCC,c1ccccc1,0.2629018353310262,0.350477365497601,0.08757553016657482,True
dhmix_1127868571780691876,CC(C)CC(C)(C)C,CCO,0.9006753292824357,0.9317525683303244,0.031077239047888727,True
dhmix_112832411362526364,C=CCCCC,CCCCO,0.405095430018098,0.5026307186573457,0.09753528863924765,True
dhmix_1128968771311392860,O,OC1=NCCC1,0.8393242247287039,0.7798863454193281,-0.05943787930937583,True
dhmix_1129077926331776862,BrCCBr,CCCCOC(C)=O,-0.518525332152743,-0.4165376053710081,0.1019877267817349,True
dhmix_1129414916141538177,C1CCOCC1,Cc1ccccc1C,0.0136419101429604,-0.0360614790627522,-0.0497033892057126,True
dhmix_1131176031733024874,CC#N,CCOC(C)(C)CC,0.4331641576259517,0.3959383967747729,-0.03722576085117879,True
dhmix_113202719214912577,CCN(CC)CCO,O,-1.6844449836930837,-1.642211869685236,0.042233114007847794,True
dhmix_1132835222292135012,CCO,CN(C)CCO,-0.4757340606095823,-0.61842358773067,-0.14268952712108768,True
dhmix_1137121346464618406,CCCCCCCC,COC=O,1.8372383311741107,1.9521216262101104,0.1148832950359997,True
dhmix_1137774316856842141,CCCCC(=O)OCC,CCOC(C)=O,0.0443005328143524,0.0597015246518285,0.015400991837476098,True
dhmix_114464856611254095,COc1ccccc1,OCc1ccccc1,0.8865757368656423,0.8484169862310912,-0.0381587506345511,True
dhmix_1146741974006862263,CCc1ccccc1,Cc1ccccc1,-0.0208002284202564,-0.006479332865292,0.0143208955549644,False
dhmix_1150123216914319494,CCCCC(=O)OC,CCCCCCCC,1.0154085295353683,0.9598885546298396,-0.055519974905528735,True
dhmix_1150917243327149472,CCCCCCCl,CN(C)C=O,1.1797056078572483,1.136141706366227,-0.043563901491021406,True
dhmix_1155947551674373175,CCCOC(=O)CCC,ClCCCCl,-0.2183197403011642,-0.2084260706593852,0.009893669641778985,True
dhmix_1157268779816360933,BrCCCCCCBr,COC(C)=O,0.4066352328288569,0.4179734999270816,0.011338267098224719,True
dhmix_1158289546015602372,CCCCCCCCC,COC=O,1.592050407252709,1.4900285893409944,-0.10202181791171472,True
dhmix_1166067077774023009,CCCC(=O)OC,ClCCCCl,-0.1290548882449655,-0.014811433902229,0.1142434543427365,True
dhmix_1166656674614639609,CCCCCCCl,CN(C)C=O,0.8117174854957009,0.837717748987553,0.026000263491852138,True
dhmix_1167162862671318351,CCOCCO,OCc1ccccc1,-0.384473527829807,-0.282604167306251,0.101869360523556,True
dhmix_1167190373485301023,CCC(C)(C)O,CCO,-0.852394216331435,-0.7631663405235399,0.08922787580789504,True
dhmix_116745352269640136,CCCCC,CCOC(C)=O,1.2263737952085283,1.304744092794382,0.07837029758585379,True
dhmix_1171155554844966705,C1CCCCC1,C1CCOCC1,0.5097867196912725,0.4821773248464135,-0.027609394844859025,True
dhmix_1174379599719699835,CCCCC(=O)OC,CO,0.203735172006508,0.3066978533534789,0.10296268134697087,True
dhmix_1174392275991455181,COc1ccccc1,OCCCc1ccccc1,0.9870157968005652,0.912123965241804,-0.07489183155876122,True
dhmix_1175081460677389458,C1CCOCC1,CCCC(C)=O,0.1263574573466984,0.0694243602482025,-0.056933097098495894,True
dhmix_1179341622676685107,COc1ccccc1,OCCCc1ccccc1,0.9483649493451124,0.9814240964146398,0.033059147069527395,True
dhmix_1180133264815330249,CCCCCC(C)=O,CCCNCCC,-0.0551067694980436,-0.0904987168885398,-0.035391947390496205,True
dhmix_1182924089945476872,CC#N,CCCCOCCCC,0.4842209590454397,0.4944818062180189,0.01026084717257919,True
dhmix_1185454895669962333,BrCCCCBr,CCOC(=O)CC,-0.0505803898705939,0.011704718329111,0.0622851081997049,True
dhmix_1188548276416925178,CCCCC,CCCCOC=O,0.8666094164945145,0.8460255089488342,-0.02058390754568029,True
dhmix_119143271460770442,BrCCCBr,CCOC(=O)CC,-0.1055257954934158,-0.0850255105431519,0.020500284950263903,True
dhmix_1196450027378473527,C1CCOC1,OCC(F)(F)F,-1.156895141117199,-1.3223670171066384,-0.16547187598943935,True
dhmix_1198359521395771008,C1CCCCC1,CCCCOCCO,0.9802990228002624,0.9026867744586818,-0.07761224834158054,True
dhmix_1204671908676320287,C1CCOCC1,CCCCO,0.8211556907116725,0.9101209936363284,0.08896530292465588,True
dhmix_1209838039340638454,CCCCOCCO,c1ccccc1,0.2884022364995691,0.3372616869718949,0.048859450472325816,True
dhmix_1210431916849512476,CCC(C)=O,CCCCNCCCC,0.2655302697608637,0.2322873222641419,-0.0332429474967218,True
dhmix_1213795502778853356,CNc1ccccc1,Cc1ccccc1,0.8424470370330942,0.822660629998893,-0.019786407034201203,False
dhmix_1214494501247401592,CC(=O)c1ccccc1,CC(C)O,1.2226842866560923,1.171672813389069,-0.051011473267023266,True
dhmix_1218454296556537963,CCCCC,CCOC(C)=O,1.475534643495261,1.475977113030598,0.00044246953533710887,True
dhmix_1220778152018571786,CCC#N,CCOC(C)(C)C,0.18601901726079,0.1014327958924402,-0.08458622136834981,True
dhmix_1222511035002547253,BrCCBr,COC(C)=O,-0.0595621458984586,-0.0759806287282505,-0.016418482829791893,True
dhmix_1223276900630006352,CCO,CCOC(=O)C(C)C,0.9728131613770707,0.7710779369128934,-0.20173522446417735,True
dhmix_1223674322996988012,CCCCO,CCOC(C)(C)CC,0.2524150906680447,0.2276667009898242,-0.02474838967822049,True
dhmix_1223763015104134882,CCCCOC=O,ClCCCl,0.0658467266417872,-0.0028215747112506,-0.0686683013530378,True
dhmix_1231967180148180195,BrCCCCCCBr,CCOC=O,0.9828038708320244,0.9422952257327352,-0.0405086450992892,True
dhmix_1232086843157757687,CCCCO,CCOC(=O)CC(=O)OCC,2.0851441716968773,2.1593192220956516,0.07417505039877437,True
dhmix_1244492966201685063,CC#N,CCCCOCCCC,0.5165658178468439,0.4681975849928462,-0.04836823285399766,True
dhmix_1246437981842335946,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.2312449603208886,1.133553535256804,-0.09769142506408457,True
dhmix_1249469851111454093,CCC(=O)OC,ClCCCCl,-0.0042404311702668,0.0217477760035874,0.0259882071738542,True
dhmix_1261378482688431,CCC(C)=O,Nc1ccccc1,-0.5931668008083335,-0.5922229098309065,0.0009438909774269755,True
dhmix_1261944707564226471,CCCOC=O,ClCCCCCCCl,0.5815625213140928,0.5538726619599051,-0.027689859354187663,True
dhmix_1262474968830454367,CCCCCCCl,CN(C)C=O,0.7983718429322219,0.8734179853579462,0.07504614242572438,True
dhmix_1262965345724899699,C1CCCCC1,CC(C)O,0.849695257290089,0.9268731741932305,0.07717791690314146,True
dhmix_1273154914528553550,CCCCCC,CCCCOC=O,0.9035798967566606,0.937487045600406,0.03390714884374535,True
dhmix_1273186684325800862,CCCCCCCCCl,CN1CCCC1=O,0.7605717827016747,0.8930471521520028,0.13247536945032812,True
dhmix_1275914601266938667,CCC(C)(C)O,CCO,-0.5588372004647694,-0.5472356399298465,0.011601560534922895,True
dhmix_1281407051392505802,COC(C)=O,ClCCCCCCl,0.4152836028721023,0.3195851625043993,-0.09569844036770303,True
dhmix_1282074613357621276,CC(C)CC(C)(C)C,CCCCCO,0.4379930754900082,0.4010223832112179,-0.036970692278790296,True
dhmix_1282411911481561655,CCCCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3144999527003638,0.2618180363709162,-0.052681916329447576,True
dhmix_1287647009102800622,CCCCO,OCc1ccccc1,0.3628094117384961,0.3936817166341981,0.030872304895701974,True
dhmix_1287678512915910912,BrCCCBr,CCOC=O,0.3979829126472278,0.330201797600516,-0.0677811150467118,True
dhmix_1288938247372010686,C1CCCCC1,CCCCCCCC,0.2309066641971355,0.2270274790524288,-0.003879185144706726,False
dhmix_129373600931207498,NCCNCCN,O,-2.7429977442750917,-2.4996861771931833,0.24331156708190838,True
dhmix_1294692244768428584,CCCCC(=O)OCC,ClCCCCl,-0.262273002346203,-0.1555597986527554,0.10671320369344758,True
dhmix_1297428070131435744,CCOc1ccccc1,OCCCc1ccccc1,1.0121230297875126,0.9267450331440632,-0.08537799664344936,True
dhmix_1308085019204784636,C1COCO1,Cc1ccccc1Cl,0.4063586058621287,0.4242446114895557,0.017886005627427037,True
dhmix_1310204607958463222,CC(C)OC(C)C,CCCCCl,-0.1924644972415237,-0.2084810863096748,-0.016016589068151094,True
dhmix_1311251505653939236,CC(=O)CC(C)=O,O,0.4159640182558064,0.2140566592345484,-0.20190735902125803,True
dhmix_1311604354549402362,C1CCOCC1,CCCCO,1.040755136222619,1.0906036687783949,0.049848532555775815,True
dhmix_1315230298567753558,CCCCCl,CN(C)C=O,0.6460935652263444,0.6605345747161783,0.014441009489833845,True
dhmix_1318990508180847616,CCCC#N,c1ccccc1,-0.0959062251467746,-0.1046854356144777,-0.008779210467703094,False
dhmix_1321810550349826496,CNc1ccccc1,Cc1ccccc1,0.5895824826433275,0.464794222175963,-0.12478826046736446,False
dhmix_1322441082145072072,CCCCC(=O)OCC,CCOC(C)=O,0.0187711326203393,0.0923294044061198,0.07355827178578049,True
dhmix_132754447337830062,BrCCCBr,CCCCOC(=O)CC,-0.2698845100256832,-0.2900306032897362,-0.020146093264052978,True
dhmix_1328834903711254745,CCO,OCc1ccccc1,0.0502866872940236,0.0814554134297959,0.031168726135772297,True
dhmix_1329514656381319143,C1CCCCC1,CCCCO,0.8276804181209769,0.8591099734594962,0.03142955533851932,True
dhmix_1330584538745399524,CN(C)CCCO,O,-1.260420914587525,-1.5497768346723653,-0.28935592008484035,True
dhmix_1335365307191460458,C1CCCCC1,CN1CCCC1=O,1.3841062252188958,1.4626588363710529,0.07855261115215706,True
dhmix_1336164413243045007,BrCCCBr,CCCCC(=O)OC,-0.1359674261828587,-0.1694149820317972,-0.03344755584893849,True
dhmix_1337006691942958969,C1CCOCC1,Cc1ccccc1N,-0.3677268292294246,-0.1662911825161531,0.20143564671327152,True
dhmix_1338402126047212505,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCO,1.110828973252893,1.0505191516862642,-0.060309821566628896,True
dhmix_1338708075697652889,COC(C)=O,ClCCCCCl,0.2856017730437301,0.3217611386898677,0.03615936564613764,True
dhmix_1342325728364187329,COc1ccccc1,OCc1ccccc1,0.5427116990833767,0.5255761893578779,-0.01713550972549882,True
dhmix_1349932525480083284,CCCCOC(C)=O,c1ccccc1,-0.1374524014467061,-0.1315730510025427,0.005879350444163378,True
dhmix_135176730945124637,CCCCNCCCC,CN(C)C=O,0.3407333077939493,0.2279941211749635,-0.11273918661898577,True
dhmix_1358931439428759033,CCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.6405737145634021,0.5131505250402123,-0.12742318952318976,True
dhmix_1359105787212172230,CN(C)C=O,ClCCCCCCCl,0.5093417407358748,0.4689799347893479,-0.040361805946526885,True
dhmix_135976297331856141,CCCCCC,COC=O,1.7004076126384575,1.589542959947157,-0.11086465269130041,True
dhmix_1362282802315816638,OCCO,OCc1ccccc1,0.245684890515695,0.082566319993243,-0.163118570522452,True
dhmix_13624411991961099,C1CCOCC1,Cc1ccccc1N,-0.2666915228574898,-0.0388622462254841,0.22782927663200572,True
dhmix_1364024895663592301,CN(C)C=O,ClCCCl,-0.0434806709034442,-0.0154822563068049,0.0279984145966393,True
dhmix_1364599002899571465,CC(C)CO,CCOC(=O)CC(=O)OCC,1.6895178238887991,1.7106761266164128,0.021158302727613654,True
dhmix_1367092272310773702,CC(=O)CC(C)=O,O,0.4930300649789577,0.3999398373411888,-0.09309022763776886,True
dhmix_1367833850972054360,C1COCCO1,O=C1CCCCC1,0.1913763814946539,0.1564281087533222,-0.03494827274133172,True
dhmix_1371524052813651708,Cc1ccccc1N,c1ccncc1,-1.8822626136215208,-1.855395398391072,0.02686721523044877,False
dhmix_1373657903424456878,CCCCCC,Cc1ccccc1,0.359758956526349,0.3666301537551722,0.006871197228823234,False
dhmix_1374163681483564129,CCOC(C)(C)C,Cc1ccccc1,-0.1381596353218791,-0.2181589472943059,-0.0799993119724268,True
dhmix_1376194238727172922,CC(C)CC(C)(C)C,CCCO,0.9326132056315354,0.8567855160519192,-0.07582768957961616,True
dhmix_1379448524788285045,BrCCBr,CCOC=O,0.1891721761423763,0.2582924983084187,0.06912032216604241,True
dhmix_1379963565897231377,BrCCCCBr,COC(C)=O,0.3359499796427248,0.3639068637769931,0.02795688413426828,True
dhmix_1380172638999588939,BrCCCBr,COC(C)=O,0.2299205913058279,0.1697581131483409,-0.06016247815748699,True
dhmix_1380774842897827100,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1889641032918139,0.1831634579242518,-0.005800645367562113,False
dhmix_1380981071289452423,BrCCBr,CCCC(=O)OC,-0.4194778252725661,-0.321734503033196,0.0977433222393701,True
dhmix_138119021754979046,CCCCCCCCC,CCCO,0.8786068672923003,0.9002364657533093,0.02162959846100898,True
dhmix_1381513140604048573,CN(CCO)CCO,c1ccncc1,0.2004023541037819,0.1482492649360978,-0.0521530891676841,True
dhmix_1383192140212198237,CNCCO,O,-1.0197032729085436,-1.0776279127805186,-0.05792463987197505,True
dhmix_1383995974797334848,CCCCCC,Cc1ccccc1,0.686760775682591,0.7447079666707973,0.05794719098820633,False
dhmix_1385095028103136291,CCOC(=O)CC(C)=O,O,0.5876682985161304,0.6956513327369672,0.10798303422083677,True
dhmix_1386053902220878259,C1COCO1,CCCC(C)=O,0.3542843257243338,0.3358393532414372,-0.018444972482896616,True
dhmix_1386641258873877278,CN1CCNCC1,O,-1.4205187123473213,-1.3569716364443896,0.06354707590293174,True
dhmix_1388744759732522219,CO,OCc1ccccc1,-0.0986214251499504,-0.1457067223469626,-0.04708529719701221,True
dhmix_1389523781844770341,BrCCCBr,CCCC(=O)OCC,-0.2552796919616729,-0.2347322958930142,0.020547396068658685,True
dhmix_1389656513678923263,CCC(C)=O,Nc1ccccc1,-0.1680850359416913,-0.0028841297827995,0.1652009061588918,True
dhmix_1394433819711651760,CCOC(=O)CC(=O)OCC,CO,0.9472088283705394,0.9863697627315724,0.03916093436103296,True
dhmix_1394472105700011080,CCCCCC,CCCOC(C)=O,0.8870965675328438,0.8928757894082452,0.0057792218754013636,True
dhmix_1397530273290746218,CCO,OCCO,0.8020477645586013,0.814103133129476,0.012055368570874747,True
dhmix_1400067757990485972,CCOc1ccccc1,OCCc1ccccc1,0.8155566559124168,1.0283093162348251,0.21275266032240836,True
dhmix_1400807466047438160,CC(C)CO,CCCCBr,1.142780578677019,1.1667598502194778,0.023979271542458713,True
dhmix_1404716973934992157,C1CCCCC1,CCCCCO,0.8033029799978522,0.858200124934811,0.05489714493695885,True
dhmix_1406519609852245638,C1CCCCC1,CCCCCC,0.1671979301909706,0.124143327848363,-0.04305460234260759,False
dhmix_1406691983577743263,CCCCCCCCC,CCOC=O,1.622442110284117,1.7459002702900552,0.12345816000593834,True
dhmix_1407142629314355761,C1CCOCC1,c1ccccc1,-0.0891137889980295,-0.0460780368275758,0.0430357521704537,True
dhmix_1407479204003630259,CCCCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0945526052334078,0.0300419145117795,-0.06451069072162831,True
dhmix_1408261346335628114,CC(C)(C)O,OC1=NCCC1,1.3124096826496463,1.6457834819532495,0.3333737993036032,True
dhmix_1410129135672303476,BrCCBr,CCC(=O)OC,-0.3501453490858853,-0.2459894423692272,0.10415590671665809,True
dhmix_1410402826987155662,C1CCCCC1,CCOCCO,1.4017479061078006,1.4595807271918535,0.057832821084052854,True
dhmix_1410583096030633514,CC(=O)N(C)C,ClCCCCCCCl,0.1084570336845255,0.1646776541609256,0.05622062047640011,True
dhmix_1411325774998758691,CCOC(C)=O,ClCCCl,-0.1550798902537404,-0.106678442369178,0.04840144788456238,True
dhmix_1411881046585885461,CC(C)CCl,CC(C)OC(C)C,-0.1129024349916344,-0.0737937170044157,0.0391087179872187,True
dhmix_1412344026798360911,CCCCCC,Cc1ccccc1,0.4552735735173456,0.5197936933054498,0.06452011978810418,False
dhmix_1415130215717622630,COc1ccccc1,OCCc1ccccc1,0.8425677695242442,0.8859369173394759,0.04336914781523171,True
dhmix_1416395432810708431,CCCCOCCO,c1ccccc1,0.5630406235425957,0.5611771530154831,-0.001863470527112554,True
dhmix_1418101673429653456,BrCCBr,COC(C)=O,-0.0641764156548608,-0.0608481017009718,0.003328313953889002,True
dhmix_1422861720119244924,C1CCCCC1,CCCCCO,0.5016028502769055,0.3609061656862498,-0.14069668459065576,True
dhmix_1424370506998190349,CCCOC=O,ClCCCCCCl,0.4824155745657232,0.4529286096016752,-0.029486964964048012,True
dhmix_1424462945700338266,O,OCCCCO,0.4912808149675373,0.2688170307217908,-0.22246378424574648,True
dhmix_1427533760370073434,C1CCOCC1,Cc1ccncc1,0.0115231198757671,0.0745241962125978,0.0630010763368307,True
dhmix_1429498464152515756,C1CCCCC1,CCCCCCCC,0.2149968714991151,0.2902197558513961,0.075222884352281,False
dhmix_1433839579677467874,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.0463957993042072,1.0161840656959384,-0.030211733608268787,True
dhmix_1436053809694490847,C=CCCCC,CCCCO,0.768896246062269,0.6650464575650498,-0.10384978849721926,True
dhmix_1440467239786579925,BrCCCBr,COC=O,0.776760154595106,0.7554016062677427,-0.02135854832736328,True
dhmix_1441366407158377567,CCCCCCCCC,CCOC=O,1.5871387441461284,1.5491688964401764,-0.03796984770595202,True
dhmix_144213009673129021,CCCOC=O,ClCCCCCCCl,0.3880330326911003,0.3494265074616791,-0.03860652522942121,True
dhmix_1442273677916785606,CCCCC,COC=O,1.7447342289320555,1.6619305285392276,-0.08280370039282792,True
dhmix_1443641859733265835,BrCCCBr,CCCC(=O)OC,-0.1540924461972773,-0.1639247149794099,-0.009832268782132614,True
dhmix_1446680953620143015,COC(C)=O,ClCCCCCCCl,0.4376763123472844,0.4542645143445168,0.016588201997232432,True
dhmix_1447157418010902131,C1CCOCC1,CCCCO,0.8494270131288933,0.7868619000074446,-0.06256511312144875,True
dhmix_1448036989335532298,NCCCO,O,-0.5269989247911688,-0.4673653208902013,0.05963360390096756,True
dhmix_1448185356234442909,CN1CCCC1=O,ClCCCCCl,0.0462836718600172,0.1011204364432292,0.054836764583211996,True
dhmix_1453612193040378117,CN(C)CCO,CO,-1.3779108926872492,-1.6423686085482576,-0.2644577158610084,True
dhmix_1457789704046029008,CCCCCCCCCl,CN1CCCC1=O,0.8396465996201196,0.8813697705376123,0.04172317091749278,True
dhmix_1461165414634536470,CC(C)CC(C)(C)C,CCCCCO,0.774507691446729,0.787664458504049,0.01315676705731994,True
dhmix_1461699545612032563,CC(C)=O,Nc1ccccc1,-0.4521065025523683,-0.2251772685319177,0.2269292340204506,True
dhmix_1465187101596385551,BrCCCBr,CCCCOC(C)=O,-0.2588793131054108,-0.2922755612898378,-0.03339624818442699,True
dhmix_1466823939183874689,CC(C)(C)O,OC1=NCCC1,0.729840556453496,1.1210657588758437,0.3912252024223477,True
dhmix_1468142552678388689,CCC(C)=O,CN1CCCC1=O,0.1040109581424918,0.0967950970035103,-0.007215861138981497,True
dhmix_1469784387692494874,CCCCC,CCCOC(C)=O,1.2374819623652027,1.2723467305058354,0.03486476814063266,True
dhmix_1473995529191396194,CCCCC(=O)OC,CO,0.2580448257462393,0.3047693911400906,0.04672456539385128,True
dhmix_1475629358723962160,CN1CCCC1=O,c1ccccc1,-0.0924549080526304,-0.170277799295943,-0.0778228912433126,True
dhmix_1479179396786061428,CCCCO,OCc1ccccc1,0.4424742725704386,0.4389193689131663,-0.0035549036572722903,True
dhmix_1480225642523009634,C1COCO1,O=C1CCCC1,-0.0426794047100879,-0.1098380294930668,-0.0671586247829789,True
dhmix_1482394504883204224,CC(=O)c1ccccc1,CC(C)O,1.0314018421173303,0.960527304773128,-0.07087453734420235,True
dhmix_1485547099225054006,Clc1ccccc1,c1ccccc1,-0.0190362869748028,-0.0156792517443212,0.0033570352304816004,False
dhmix_1485904869507380555,C1CCOCC1,CCCCCC(C)=O,0.1407943434870873,0.1716936134541716,0.03089926996708431,True
dhmix_1487887746912587509,CC(=O)N(C)C,CCCCCl,0.4635791146426153,0.484530025609093,0.020950910966477665,True
dhmix_1488035938217256831,BrCCCCCCBr,CCOC=O,0.6978015972737689,0.6525773373389315,-0.04522425993483736,True
