FF_ref,stat_ref,n_ref,mle_ref,stderr_ref,mean_ref,low_ref,high_ref,group,FF_tgt,stat_tgt,n_tgt,mle_tgt,stderr_tgt,mean_tgt,low_tgt,high_tgt,mle_diff,Change
Sage 2.2.1,RMSE,42,0.3802673034283151,0.0244997216434364,0.3829943720322094,0.333290708170384,0.4311051380764284,t8,v3-k100,RMSE,42,0.258463777658418,0.031136525179711,0.2694473242970219,0.2094547180175665,0.3313981993568844,-0.12180352576989711,Improved
Sage 2.2.1,RMSE,252,0.2493042588551272,0.0120645867735716,0.253956308901251,0.230888958790274,0.2779951924275261,a10a,v3-k100,RMSE,252,0.1986428032738972,0.0096137614141741,0.2053943290786151,0.1868730430834684,0.2244661895406793,-0.05066145558123,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0094267558964026,0.2615164314519264,0.2436412204638345,0.2796586796598769,a15,v3-k100,RMSE,363,0.2166468962644135,0.0087019256960294,0.2229953164709761,0.2065079325644082,0.2410477988089238,-0.0399591715969729,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0094047418911979,0.2619924713779058,0.2425575488407051,0.2805349057673192,b20,v3-k100,RMSE,363,0.2166468962644135,0.0085340045498416,0.2233227038511016,0.2067345287826101,0.2400647210106718,-0.0399591715969729,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0093756231795834,0.2621796012322068,0.2439026216730356,0.2801167322630756,t107,v3-k100,RMSE,363,0.2166468962644135,0.0086164955430261,0.2230777435221424,0.2066349013466278,0.2399310297864047,-0.0399591715969729,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0095060382972429,0.2621862819537017,0.2435317885789359,0.2819850286318033,Carboxylic Acid Ester,v3-k100,RMSE,363,0.2166468962644135,0.008790860233845,0.2227362195089406,0.2065637591636565,0.2402678430250792,-0.0399591715969729,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0093940332255202,0.2619337451973477,0.243430119352542,0.2799680238923595,t110,v3-k100,RMSE,363,0.2166468962644135,0.0086367784755398,0.2233738991904399,0.2068480463685969,0.2398891928611312,-0.0399591715969729,Improved
Sage 2.2.1,RMSE,363,0.2566060678613864,0.0098688623037732,0.2622444948098585,0.241910550810033,0.281947862577744,i2,v3-k100,RMSE,363,0.2166468962644135,0.0085057839047955,0.2228556795652331,0.2060853638440151,0.2402140496373386,-0.0399591715969729,Improved
