id,smiles_1,smiles_2,Sage 2.2.1,v3-k100,v3-k100 - Sage 2.2.1,water
dhmix_1101447260293284221,c1cc[nH]c1,c1ccccc1,0.6589410607281726,0.6833515899802644,0.02441052925209175,False
dhmix_1101575580592240663,C1CCCCC1,CC(C)O,0.5197300611364358,0.4814983694176328,-0.03823169171880303,True
dhmix_1103515663691342839,BrCCBr,CCOC(=O)CC,-0.4559724282552698,-0.1834783375372624,0.2724940907180074,True
dhmix_110368175234083214,CC#N,CCOC(C)(C)CC,0.2827639716086996,0.2759767043726313,-0.006787267236068317,True
dhmix_1107367594793013993,CC(C)OC(C)C,CCCCCl,-0.2032908798441871,-0.1156326661614386,0.0876582136827485,True
dhmix_1110871338703125634,CCCCC,COC=O,1.4961092504914006,1.5532329452375204,0.05712369474611978,True
dhmix_1111675628916257909,CCCC(=O)OC,ClCCCCl,-0.1721816892410181,-0.1151826210122888,0.0569990682287293,True
dhmix_111214962500451859,CCCCCCCCC,CCCO,0.8887675975826426,0.6046430150235693,-0.28412458255907325,True
dhmix_1113631207235753369,CO,COC=O,0.6627899721530471,0.9193720251047148,0.2565820529516677,True
dhmix_1114659247517686326,CC(=O)N(C)C,ClCCCCCCCl,0.1557897442235116,0.1972977639391402,0.04150801971562859,True
dhmix_1115402835538407874,CCO,Cc1cccc(O)c1,-0.6074382056821079,-0.6883818341251077,-0.08094362844299974,True
dhmix_1123099162248680479,CCCC#N,c1ccccc1,-0.0240749949975527,-0.0634960928886817,-0.039421097891129006,False
dhmix_1126710771921470495,CO,O,0.0491772469936543,-0.0808279822249165,-0.1300052292185708,True
dhmix_112729391186229967,CCC(C)=O,CNc1ccccc1,-0.6787898744309789,-0.6182393441572392,0.06055053027373969,True
dhmix_1127491422918840111,CCCCOCCCC,c1ccccc1,0.2629018353310262,0.5349424882320903,0.27204065290106416,True
dhmix_1127868571780691876,CC(C)CC(C)(C)C,CCO,0.9006753292824357,0.6730153726796951,-0.22765995660274052,True
dhmix_112832411362526364,C=CCCCC,CCCCO,0.405095430018098,0.3309708366985973,-0.07412459331950072,True
dhmix_1128968771311392860,O,OC1=NCCC1,0.8393242247287039,0.7278172282986238,-0.11150699643008011,True
dhmix_1129077926331776862,BrCCBr,CCCCOC(C)=O,-0.518525332152743,-0.4500574819061643,0.0684678502465787,True
dhmix_1129414916141538177,C1CCOCC1,Cc1ccccc1C,0.0136419101429604,-0.0596243895035352,-0.0732662996464956,True
dhmix_1131176031733024874,CC#N,CCOC(C)(C)CC,0.4331641576259517,0.4280280146820535,-0.005136142943898192,True
dhmix_113202719214912577,CCN(CC)CCO,O,-1.6844449836930837,-2.0048563589039694,-0.3204113752108857,True
dhmix_1132835222292135012,CCO,CN(C)CCO,-0.4757340606095823,-0.5083809919329619,-0.03264693132337965,True
dhmix_1137121346464618406,CCCCCCCC,COC=O,1.8372383311741107,1.95839755636896,0.12115922519484923,True
dhmix_1137774316856842141,CCCCC(=O)OCC,CCOC(C)=O,0.0443005328143524,0.0689836917551713,0.0246831589408189,True
dhmix_114464856611254095,COc1ccccc1,OCc1ccccc1,0.8865757368656423,0.8535760951965751,-0.032999641669067215,True
dhmix_1146741974006862263,CCc1ccccc1,Cc1ccccc1,-0.0208002284202564,0.0055537931991362,0.026354021619392598,False
dhmix_1150123216914319494,CCCCC(=O)OC,CCCCCCCC,1.0154085295353683,1.0417651865893565,0.026356657053988153,True
dhmix_1150917243327149472,CCCCCCCl,CN(C)C=O,1.1797056078572483,1.1840409461555437,0.004335338298295355,True
dhmix_1155947551674373175,CCCOC(=O)CCC,ClCCCCl,-0.2183197403011642,-0.3037991608259235,-0.08547942052475932,True
dhmix_1157268779816360933,BrCCCCCCBr,COC(C)=O,0.4066352328288569,0.4680633466416092,0.061428113812752316,True
dhmix_1158289546015602372,CCCCCCCCC,COC=O,1.592050407252709,1.5979690008563356,0.005918593603626565,True
dhmix_1166067077774023009,CCCC(=O)OC,ClCCCCl,-0.1290548882449655,-0.0581288392046512,0.0709260490403143,True
dhmix_1166656674614639609,CCCCCCCl,CN(C)C=O,0.8117174854957009,0.8633389498194882,0.051621464323787336,True
dhmix_1167162862671318351,CCOCCO,OCc1ccccc1,-0.384473527829807,-0.3329002377865795,0.05157329004322747,True
dhmix_1167190373485301023,CCC(C)(C)O,CCO,-0.852394216331435,-0.9856076140285224,-0.1332133976970874,True
dhmix_116745352269640136,CCCCC,CCOC(C)=O,1.2263737952085283,1.302157259517415,0.0757834643088866,True
dhmix_1171155554844966705,C1CCCCC1,C1CCOCC1,0.5097867196912725,0.4546214493529182,-0.05516527033835433,True
dhmix_1174379599719699835,CCCCC(=O)OC,CO,0.203735172006508,0.6249061257750625,0.4211709537685545,True
dhmix_1174392275991455181,COc1ccccc1,OCCCc1ccccc1,0.9870157968005652,1.1457824901555114,0.1587666933549462,True
dhmix_1175081460677389458,C1CCOCC1,CCCC(C)=O,0.1263574573466984,0.0796747300274513,-0.046682727319247094,True
dhmix_1179341622676685107,COc1ccccc1,OCCCc1ccccc1,0.9483649493451124,1.001830173129586,0.0534652237844736,True
dhmix_1180133264815330249,CCCCCC(C)=O,CCCNCCC,-0.0551067694980436,-0.0870669973114293,-0.03196022781338571,True
dhmix_1182924089945476872,CC#N,CCCCOCCCC,0.4842209590454397,0.4796804076052818,-0.004540551440157914,True
dhmix_1185454895669962333,BrCCCCBr,CCOC(=O)CC,-0.0505803898705939,-0.001840137780988,0.0487402520896059,True
dhmix_1188548276416925178,CCCCC,CCCCOC=O,0.8666094164945145,0.8183951225195448,-0.04821429397496968,True
dhmix_119143271460770442,BrCCCBr,CCOC(=O)CC,-0.1055257954934158,-0.1750342749577515,-0.0695084794643357,True
dhmix_1196450027378473527,C1CCOC1,OCC(F)(F)F,-1.156895141117199,-1.4053483199140877,-0.24845317879688866,True
dhmix_1198359521395771008,C1CCCCC1,CCCCOCCO,0.9802990228002624,1.0346912960988608,0.054392273298598415,True
dhmix_1204671908676320287,C1CCOCC1,CCCCO,0.8211556907116725,0.8847941332449594,0.06363844253328688,True
dhmix_1209838039340638454,CCCCOCCO,c1ccccc1,0.2884022364995691,0.4785875783162178,0.1901853418166487,True
dhmix_1210431916849512476,CCC(C)=O,CCCCNCCCC,0.2655302697608637,0.179796447987267,-0.0857338217735967,True
dhmix_1213795502778853356,CNc1ccccc1,Cc1ccccc1,0.8424470370330942,0.7214719512002409,-0.12097508583285332,False
dhmix_1214494501247401592,CC(=O)c1ccccc1,CC(C)O,1.2226842866560923,1.6138915495807342,0.3912072629246419,True
dhmix_1218454296556537963,CCCCC,CCOC(C)=O,1.475534643495261,1.5032989721420993,0.02776432864683831,True
dhmix_1220778152018571786,CCC#N,CCOC(C)(C)C,0.18601901726079,0.1146643482098864,-0.07135466905090361,True
dhmix_1222511035002547253,BrCCBr,COC(C)=O,-0.0595621458984586,0.2095706156080024,0.269132761506461,True
dhmix_1223276900630006352,CCO,CCOC(=O)C(C)C,0.9728131613770707,1.057831225370478,0.08501806399340728,True
dhmix_1223674322996988012,CCCCO,CCOC(C)(C)CC,0.2524150906680447,0.2369033346018506,-0.015511756066194093,True
dhmix_1223763015104134882,CCCCOC=O,ClCCCl,0.0658467266417872,-0.052893748901693,-0.1187404755434802,True
dhmix_1231967180148180195,BrCCCCCCBr,CCOC=O,0.9828038708320244,0.8899842441269428,-0.09281962670508159,True
dhmix_1232086843157757687,CCCCO,CCOC(=O)CC(=O)OCC,2.0851441716968773,2.584079891192866,0.4989357194959889,True
dhmix_1244492966201685063,CC#N,CCCCOCCCC,0.5165658178468439,0.4757290691171639,-0.04083674872967996,True
dhmix_1246437981842335946,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.2312449603208886,1.1623579110937878,-0.06888704922710076,True
dhmix_1249469851111454093,CCC(=O)OC,ClCCCCl,-0.0042404311702668,-0.0273851875437287,-0.0231447563734619,True
dhmix_1261378482688431,CCC(C)=O,Nc1ccccc1,-0.5931668008083335,-0.3478198822466455,0.245346918561688,True
dhmix_1261944707564226471,CCCOC=O,ClCCCCCCCl,0.5815625213140928,0.6071844777255441,0.025621956411451263,True
dhmix_1262474968830454367,CCCCCCCl,CN(C)C=O,0.7983718429322219,0.8641946491054,0.06582280617317815,True
dhmix_1262965345724899699,C1CCCCC1,CC(C)O,0.849695257290089,0.8304497220298567,-0.019245535260232316,True
dhmix_1273154914528553550,CCCCCC,CCCCOC=O,0.9035798967566606,0.9896199598002368,0.08604006304357614,True
dhmix_1273186684325800862,CCCCCCCCCl,CN1CCCC1=O,0.7605717827016747,0.8627476590551263,0.1021758763534516,True
dhmix_1275914601266938667,CCC(C)(C)O,CCO,-0.5588372004647694,-0.6707712524598298,-0.11193405199506046,True
dhmix_1281407051392505802,COC(C)=O,ClCCCCCCl,0.4152836028721023,0.3717352801133948,-0.043548322758707514,True
dhmix_1282074613357621276,CC(C)CC(C)(C)C,CCCCCO,0.4379930754900082,0.3218929140206986,-0.11610016146930963,True
dhmix_1282411911481561655,CCCCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3144999527003638,0.2781692039253111,-0.03633074877505271,True
dhmix_1287647009102800622,CCCCO,OCc1ccccc1,0.3628094117384961,0.5363785726017175,0.17356916086322138,True
dhmix_1287678512915910912,BrCCCBr,CCOC=O,0.3979829126472278,0.3092628869472194,-0.08872002570000842,True
dhmix_1288938247372010686,C1CCCCC1,CCCCCCCC,0.2309066641971355,0.2922471263939077,0.061340462196772194,False
dhmix_129373600931207498,NCCNCCN,O,-2.7429977442750917,-2.653729173422439,0.08926857085265283,True
dhmix_1294692244768428584,CCCCC(=O)OCC,ClCCCCl,-0.262273002346203,-0.2793474069860207,-0.017074404639817686,True
dhmix_1297428070131435744,CCOc1ccccc1,OCCCc1ccccc1,1.0121230297875126,0.9163083484535454,-0.0958146813339672,True
dhmix_1308085019204784636,C1COCO1,Cc1ccccc1Cl,0.4063586058621287,0.3536981023538364,-0.05266050350829227,True
dhmix_1310204607958463222,CC(C)OC(C)C,CCCCCl,-0.1924644972415237,-0.1416081881899534,0.05085630905157029,True
dhmix_1311251505653939236,CC(=O)CC(C)=O,O,0.4159640182558064,0.2888021583267648,-0.1271618599290416,True
dhmix_1311604354549402362,C1CCOCC1,CCCCO,1.040755136222619,1.065261853743306,0.024506717520687005,True
dhmix_1315230298567753558,CCCCCl,CN(C)C=O,0.6460935652263444,0.7292604296950623,0.0831668644687179,True
dhmix_1318990508180847616,CCCC#N,c1ccccc1,-0.0959062251467746,0.0755290563657666,0.1714352815125412,False
dhmix_1321810550349826496,CNc1ccccc1,Cc1ccccc1,0.5895824826433275,0.4526193011889887,-0.13696318145433878,False
dhmix_1322441082145072072,CCCCC(=O)OCC,CCOC(C)=O,0.0187711326203393,0.0975596548869053,0.07878852226656599,True
dhmix_132754447337830062,BrCCCBr,CCCCOC(=O)CC,-0.2698845100256832,-0.3190605378678934,-0.0491760278422102,True
dhmix_1328834903711254745,CCO,OCc1ccccc1,0.0502866872940236,0.0557544815624334,0.005467794268409799,True
dhmix_1329514656381319143,C1CCCCC1,CCCCO,0.8276804181209769,0.6141023831505805,-0.2135780349703964,True
dhmix_1330584538745399524,CN(C)CCCO,O,-1.260420914587525,-2.1369672340957213,-0.8765463195081964,True
dhmix_1335365307191460458,C1CCCCC1,CN1CCCC1=O,1.3841062252188958,1.440659727349659,0.05655350213076327,True
dhmix_1336164413243045007,BrCCCBr,CCCCC(=O)OC,-0.1359674261828587,-0.2291397839776957,-0.09317235779483699,True
dhmix_1337006691942958969,C1CCOCC1,Cc1ccccc1N,-0.3677268292294246,-0.3239381202818272,0.0437887089475974,True
dhmix_1338402126047212505,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCO,1.110828973252893,0.941765810562354,-0.16906316269053911,True
dhmix_1338708075697652889,COC(C)=O,ClCCCCCl,0.2856017730437301,0.2646797351932122,-0.020922037850517883,True
dhmix_1342325728364187329,COc1ccccc1,OCc1ccccc1,0.5427116990833767,0.5451448675533518,0.0024331684699751,True
dhmix_1349932525480083284,CCCCOC(C)=O,c1ccccc1,-0.1374524014467061,-0.004388147062149,0.1330642543845571,True
dhmix_135176730945124637,CCCCNCCCC,CN(C)C=O,0.3407333077939493,0.3587706930990417,0.018037385305092413,True
dhmix_1358931439428759033,CCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.6405737145634021,0.5678624695256644,-0.07271124503773763,True
dhmix_1359105787212172230,CN(C)C=O,ClCCCCCCCl,0.5093417407358748,0.5796873290884813,0.07034558835260651,True
dhmix_135976297331856141,CCCCCC,COC=O,1.7004076126384575,1.6548851704891614,-0.04552244214929613,True
dhmix_1362282802315816638,OCCO,OCc1ccccc1,0.245684890515695,0.3320725004833538,0.08638760996765879,True
dhmix_13624411991961099,C1CCOCC1,Cc1ccccc1N,-0.2666915228574898,-0.1765979318209926,0.09009359103649722,True
dhmix_1364024895663592301,CN(C)C=O,ClCCCl,-0.0434806709034442,-0.0453613161967029,-0.0018806452932587023,True
dhmix_1364599002899571465,CC(C)CO,CCOC(=O)CC(=O)OCC,1.6895178238887991,2.111460841577449,0.42194301768865006,True
dhmix_1367092272310773702,CC(=O)CC(C)=O,O,0.4930300649789577,0.4512061463446362,-0.0418239186343215,True
dhmix_1367833850972054360,C1COCCO1,O=C1CCCCC1,0.1913763814946539,0.1831543007417574,-0.008222080752896516,True
dhmix_1371524052813651708,Cc1ccccc1N,c1ccncc1,-1.8822626136215208,-1.7285797250108672,0.1536828886106536,False
dhmix_1373657903424456878,CCCCCC,Cc1ccccc1,0.359758956526349,0.4315393230947109,0.0717803665683619,False
dhmix_1374163681483564129,CCOC(C)(C)C,Cc1ccccc1,-0.1381596353218791,-0.1934747457329043,-0.05531511041102519,True
dhmix_1376194238727172922,CC(C)CC(C)(C)C,CCCO,0.9326132056315354,0.6371134912931163,-0.29549971433841904,True
dhmix_1379448524788285045,BrCCBr,CCOC=O,0.1891721761423763,0.4994231036164495,0.3102509274740732,True
dhmix_1379963565897231377,BrCCCCBr,COC(C)=O,0.3359499796427248,0.3100951108749304,-0.025854868767794414,True
dhmix_1380172638999588939,BrCCCBr,COC(C)=O,0.2299205913058279,0.0980617370002073,-0.1318588543056206,True
dhmix_1380774842897827100,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1889641032918139,0.1678786655899292,-0.0210854377018847,False
dhmix_1380981071289452423,BrCCBr,CCCC(=O)OC,-0.4194778252725661,-0.2008973483899773,0.2185804768825888,True
dhmix_138119021754979046,CCCCCCCCC,CCCO,0.8786068672923003,0.6271201081596397,-0.2514867591326606,True
dhmix_1381513140604048573,CN(CCO)CCO,c1ccncc1,0.2004023541037819,0.6938888910143627,0.49348653691058075,True
dhmix_1383192140212198237,CNCCO,O,-1.0197032729085436,-1.3364442782754271,-0.31674100536688354,True
dhmix_1383995974797334848,CCCCCC,Cc1ccccc1,0.686760775682591,0.7792468674491365,0.09248609176654554,False
dhmix_1385095028103136291,CCOC(=O)CC(C)=O,O,0.5876682985161304,0.7464827151964357,0.15881441668030527,True
dhmix_1386053902220878259,C1COCO1,CCCC(C)=O,0.3542843257243338,0.2925339391068509,-0.061750386617482944,True
dhmix_1386641258873877278,CN1CCNCC1,O,-1.4205187123473213,-1.607775233822925,-0.18725652147560368,True
dhmix_1388744759732522219,CO,OCc1ccccc1,-0.0986214251499504,-0.0216158069173459,0.0770056182326045,True
dhmix_1389523781844770341,BrCCCBr,CCCC(=O)OCC,-0.2552796919616729,-0.2201746430474121,0.03510504891426078,True
dhmix_1389656513678923263,CCC(C)=O,Nc1ccccc1,-0.1680850359416913,0.0179078024865072,0.1859928384281985,True
dhmix_1394433819711651760,CCOC(=O)CC(=O)OCC,CO,0.9472088283705394,1.196535595486381,0.24932676711584156,True
dhmix_1394472105700011080,CCCCCC,CCCOC(C)=O,0.8870965675328438,0.9055403445568616,0.018443777024017782,True
dhmix_1397530273290746218,CCO,OCCO,0.8020477645586013,0.9955889926009824,0.19354122804238116,True
dhmix_1400067757990485972,CCOc1ccccc1,OCCc1ccccc1,0.8155566559124168,0.999409447041728,0.1838527911293112,True
dhmix_1400807466047438160,CC(C)CO,CCCCBr,1.142780578677019,1.1146069580924494,-0.028173620584569736,True
dhmix_1404716973934992157,C1CCCCC1,CCCCCO,0.8033029799978522,0.7277511244410041,-0.07555185555684807,True
dhmix_1406519609852245638,C1CCCCC1,CCCCCC,0.1671979301909706,0.1685760970386667,0.001378166847696094,False
dhmix_1406691983577743263,CCCCCCCCC,CCOC=O,1.622442110284117,1.6826692867951227,0.06022717651100584,True
dhmix_1407142629314355761,C1CCOCC1,c1ccccc1,-0.0891137889980295,-0.08297203973819,0.006141749259839499,True
dhmix_1407479204003630259,CCCCOCCO,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0945526052334078,0.0141458100875695,-0.0804067951458383,True
dhmix_1408261346335628114,CC(C)(C)O,OC1=NCCC1,1.3124096826496463,2.16489488282793,0.8524852001782839,True
dhmix_1410129135672303476,BrCCBr,CCC(=O)OC,-0.3501453490858853,-0.125345118467974,0.2248002306179113,True
dhmix_1410402826987155662,C1CCCCC1,CCOCCO,1.4017479061078006,1.4363833217940634,0.034635415686262716,True
dhmix_1410583096030633514,CC(=O)N(C)C,ClCCCCCCCl,0.1084570336845255,0.2187792352177856,0.11032220153326011,True
dhmix_1411325774998758691,CCOC(C)=O,ClCCCl,-0.1550798902537404,-0.1500715082537323,0.0050083820000080825,True
dhmix_1411881046585885461,CC(C)CCl,CC(C)OC(C)C,-0.1129024349916344,-0.0223043285149806,0.0905981064766538,True
dhmix_1412344026798360911,CCCCCC,Cc1ccccc1,0.4552735735173456,0.5701471490599062,0.11487357554256056,False
dhmix_1415130215717622630,COc1ccccc1,OCCc1ccccc1,0.8425677695242442,0.9172390377611612,0.07467126823691705,True
dhmix_1416395432810708431,CCCCOCCO,c1ccccc1,0.5630406235425957,0.7398024237562405,0.17676180021364485,True
dhmix_1418101673429653456,BrCCBr,COC(C)=O,-0.0641764156548608,0.1457111361640315,0.2098875518188923,True
dhmix_1422861720119244924,C1CCCCC1,CCCCCO,0.5016028502769055,0.3774838963112519,-0.12411895396565364,True
dhmix_1424370506998190349,CCCOC=O,ClCCCCCCl,0.4824155745657232,0.4865989614963458,0.00418338693062259,True
dhmix_1424462945700338266,O,OCCCCO,0.4912808149675373,-0.0734308725049543,-0.5647116874724916,True
dhmix_1427533760370073434,C1CCOCC1,Cc1ccncc1,0.0115231198757671,0.0281091865253528,0.0165860666495857,True
dhmix_1429498464152515756,C1CCCCC1,CCCCCCCC,0.2149968714991151,0.3291640309774474,0.11416715947833231,False
dhmix_1433839579677467874,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCO,1.0463957993042072,1.0724625749054912,0.02606677560128401,True
dhmix_1436053809694490847,C=CCCCC,CCCCO,0.768896246062269,0.5326437307085593,-0.23625251535370972,True
dhmix_1440467239786579925,BrCCCBr,COC=O,0.776760154595106,0.7109677083934649,-0.06579244620164104,True
dhmix_1441366407158377567,CCCCCCCCC,CCOC=O,1.5871387441461284,1.56283999263119,-0.024298751514938433,True
dhmix_144213009673129021,CCCOC=O,ClCCCCCCCl,0.3880330326911003,0.3676190348682719,-0.020413997822828378,True
dhmix_1442273677916785606,CCCCC,COC=O,1.7447342289320555,1.810285205053572,0.0655509761215165,True
dhmix_1443641859733265835,BrCCCBr,CCCC(=O)OC,-0.1540924461972773,-0.2252494793575259,-0.0711570331602486,True
dhmix_1446680953620143015,COC(C)=O,ClCCCCCCCl,0.4376763123472844,0.4901798545088785,0.05250354216159414,True
dhmix_1447157418010902131,C1CCOCC1,CCCCO,0.8494270131288933,0.8519882078418183,0.00256119471292493,True
dhmix_1448036989335532298,NCCCO,O,-0.5269989247911688,-0.9889846271202196,-0.4619857023290508,True
dhmix_1448185356234442909,CN1CCCC1=O,ClCCCCCl,0.0462836718600172,0.0331751700729583,-0.013108501787058899,True
dhmix_1453612193040378117,CN(C)CCO,CO,-1.3779108926872492,-1.3358151968216514,0.042095695865597804,True
dhmix_1457789704046029008,CCCCCCCCCl,CN1CCCC1=O,0.8396465996201196,0.911695592395148,0.07204899277502841,True
dhmix_1461165414634536470,CC(C)CC(C)(C)C,CCCCCO,0.774507691446729,0.6118372472949479,-0.1626704441517811,True
dhmix_1461699545612032563,CC(C)=O,Nc1ccccc1,-0.4521065025523683,-0.0931021124929406,0.3590043900594277,True
dhmix_1465187101596385551,BrCCCBr,CCCCOC(C)=O,-0.2588793131054108,-0.2617313901795359,-0.0028520770741251034,True
dhmix_1466823939183874689,CC(C)(C)O,OC1=NCCC1,0.729840556453496,1.4626163728699122,0.7327758164164162,True
dhmix_1468142552678388689,CCC(C)=O,CN1CCCC1=O,0.1040109581424918,0.1460153227122225,0.04200436456973071,True
dhmix_1469784387692494874,CCCCC,CCCOC(C)=O,1.2374819623652027,1.26025850980414,0.0227765474389372,True
dhmix_1473995529191396194,CCCCC(=O)OC,CO,0.2580448257462393,0.6562889582801142,0.3982441325338749,True
dhmix_1475629358723962160,CN1CCCC1=O,c1ccccc1,-0.0924549080526304,-0.1133400572624647,-0.020885149209834294,True
dhmix_1479179396786061428,CCCCO,OCc1ccccc1,0.4424742725704386,0.505187629437368,0.06271335686692936,True
dhmix_1480225642523009634,C1COCO1,O=C1CCCC1,-0.0426794047100879,-0.0614744850978657,-0.018795080387777795,True
dhmix_1482394504883204224,CC(=O)c1ccccc1,CC(C)O,1.0314018421173303,1.3327319370927195,0.3013300949753892,True
dhmix_1485547099225054006,Clc1ccccc1,c1ccccc1,-0.0190362869748028,0.0200824929536598,0.039118779928462605,False
dhmix_1485904869507380555,C1CCOCC1,CCCCCC(C)=O,0.1407943434870873,0.1366275628589761,-0.004166780628111211,True
dhmix_1487887746912587509,CC(=O)N(C)C,CCCCCl,0.4635791146426153,0.5701097717875605,0.1065306571449452,True
dhmix_1488035938217256831,BrCCCCCCBr,CCOC=O,0.6978015972737689,0.706068114055301,0.008266516781532118,True
dhmix_1491739683552461043,CCCCC(=O)OC,COC=O,0.3516873937958683,0.3383739196898734,-0.013313474105994871,True
